,firm_length,first_year,mean_assignees_all,mean_inventors_all,has_emps,has_url,has_web_content,log_num_patents_all,log_max_emps,num_industries
285,18.0,1977,1.05925925925926,1.85185185185185,1,1,1,6.293419278846481,9.182557990963732,1
286,3.0,1976,1.01247771836007,2.46939988116459,1,1,1,7.428927194802272,9.180705566846491,1
287,12.0,1978,1.00788436268068,3.06570302233903,1,1,1,7.7336835707759,9.148571345578551,1
288,16.0,1992,1.01752464403067,3.6911281489594705,1,1,1,6.81783057145415,9.148571345578551,1
289,15.0,2015,1.03125,3.78125,1,1,1,4.174387269895637,9.127067452782361,1
290,3.0,1976,1.00741962077494,2.2933415790558596,1,1,1,8.487352349405215,9.114049711657897,2
291,13.0,2013,1.0,2.7666666666666697,1,1,1,5.017279836814924,9.103756886573398,1
292,19.0,2000,1.00856164383562,2.17294520547945,1,1,1,7.469083884921234,9.102755161296246,1
293,17.0,2013,1.0,4.33333333333333,1,0,0,1.3862943611198906,9.100971834920818,1
294,27.0,2004,1.07272727272727,3.4772727272727297,1,1,1,5.3981627015177525,9.084323531392696,0
295,7.0,1991,1.103125,2.003125,1,1,1,6.46302945692067,9.08330213880546,1
296,7.0,1998,1.0,2.60703812316716,1,1,1,5.834810737062605,9.082620630373812,1
297,10.0,2006,1.25525525525526,2.71171171171171,1,1,0,6.502790045915623,9.081483749851179,1
298,20.0,1996,1.00256147540984,3.12141393442623,1,1,1,7.577121930876679,9.081483749851179,2
299,6.0,1981,1.11524911927529,2.4690488173125296,1,1,1,7.59488438721652,9.059633754551479,1
300,14.0,1993,1.0086887835703,2.4462875197472402,1,1,1,7.144407180321139,9.058004710672485,1
301,23.0,2009,1.0,1.9560439560439598,1,1,1,4.5217885770490405,9.057771773331575,1
302,13.0,2000,1.12244897959184,2.7551020408163303,1,1,0,3.912023005428146,9.040737587590003,1
303,20.0,2013,1.11111111111111,2.84444444444444,1,1,0,3.828641396489095,9.040737587590003,1
304,7.0,1977,1.1030927835051498,2.84536082474227,1,1,1,4.584967478670572,9.012011377036412,1
305,8.0,1985,1.0048309178744,2.3333333333333304,1,1,1,5.337538079701318,9.005895898094458,2
306,8.0,1994,1.0231328486450801,2.63317911434237,1,1,1,7.322510433997394,9.00565049932022,1
307,13.0,1999,1.98837209302326,5.04651162790698,1,1,0,6.248042874508429,9.005282288208358,1
308,28.0,2006,1.17718940936864,3.40529531568228,1,1,0,6.198478716492308,8.995536944936974,2
309,13.0,1976,1.02432912185444,2.9605304375065296,1,1,1,9.167224080902555,8.990192329641772,1
310,25.0,1992,1.0864485981308398,4.01168224299065,1,1,1,6.061456918928017,8.984317679911129,1
311,15.0,1976,1.1492281303602099,3.42096219931271,1,1,1,6.369900982828227,8.971067438732089,1
312,5.0,1976,1.08080808080808,2.60606060606061,1,1,1,5.983936280687191,8.961366060627451,2
313,34.0,2005,1.1818181818181799,3.7541322314049603,1,1,1,6.184148890937483,8.955190024526887,2
314,16.0,1986,1.0,1.8727272727272701,1,1,1,4.02535169073515,8.94910546953925,1
315,23.0,1986,1.00082781456954,2.24337748344371,1,1,1,7.097548850614793,8.947806093057054,1
316,6.0,2003,1.08196721311475,3.12568306010929,1,1,1,5.214935757608986,8.945984124827898,1
317,22.0,2013,1.0209854014598498,3.2983576642335803,1,1,1,7.00033446027523,8.937349848267392,1
318,8.0,1976,1.01286764705882,2.7401960784313704,1,1,0,8.784009071186633,8.934982049213234,1
319,6.0,1990,1.0377358490566,2.98867924528302,1,1,1,5.583496308781699,8.934982049213234,1
320,6.0,1976,1.04028436018957,2.4324644549762997,1,1,1,7.4318919168078,8.910585718290132,1
321,24.0,2005,1.02051282051282,3.4,1,1,0,5.968707559985366,8.903407519932264,3
322,27.0,1976,1.03028391167192,3.30788643533123,1,1,1,7.368970402194793,8.903407519932264,2
323,8.0,1992,1.03508771929825,2.9699248120300696,1,1,1,5.991464547107982,8.896588071791218,1
324,9.0,2014,1.0,2.4375,1,1,1,3.4965075614664802,8.893023494394711,1
325,3.0,1976,1.2189638318670601,3.79178885630499,1,1,1,6.931471805599453,8.882391706295847,1
326,25.0,1987,1.01145833333333,2.3135416666666697,1,1,1,6.8679744089702925,8.874867635688053,1
327,7.0,1990,1.0,1.9661016949152499,1,1,1,4.0943445622221,8.867990898182093,1
328,22.0,1994,1.00478182904961,2.8290496114763903,1,1,1,7.422971251049421,8.867145589594143,1
329,20.0,1976,1.01533219761499,2.61328790459966,1,1,1,6.376726947898627,8.861350110795998,1
330,38.0,2016,1.46474358974359,2.3974358974359,1,1,0,5.746203190540153,8.851520271691061,0
331,16.0,1984,1.17924528301887,3.35849056603774,1,1,1,4.672828834461906,8.849083518532339,2
332,10.0,1998,1.01165254237288,3.34745762711864,1,1,1,6.851184927493743,8.848939995030118,1
333,19.0,1991,1.0,3.0,1,1,1,5.579729825986222,8.839421607620602,1
334,6.0,1980,1.02,2.24,1,1,1,3.9318256327243257,8.828201089171515,1
335,25.0,2010,1.03937007874016,2.3228346456692903,1,1,1,5.541263545158426,8.815666824946216,1
336,6.0,1976,1.04404567699837,2.93311582381729,1,1,1,7.517520850603031,8.79497643168877,3
337,11.0,2016,1.0,1.0,1,0,0,1.0986122886681098,8.762176509334903,1
338,4.0,1988,1.00621414913958,2.86615678776291,1,1,1,7.646353722445999,8.762176509334903,2
339,13.0,2001,1.1782661782661799,3.81074481074481,1,1,0,6.709304340258298,8.76201995356159,1
340,9.0,2005,1.25978647686833,3.2241992882562296,1,1,0,5.641907070938114,8.76201995356159,1
341,23.0,2001,1.79591836734694,4.367346938775509,1,1,0,3.912023005428146,8.76201995356159,1
342,11.0,1999,1.018779342723,3.38028169014085,1,1,1,5.365976015021851,8.756367559802975,2
343,10.0,2015,1.0,3.8,1,1,1,2.772588722239781,8.718009330846357,1
344,14.0,1976,1.34883720930233,2.5569469290399502,1,1,1,7.425357887027151,8.717845704894916,1
345,26.0,1987,1.0028818443804,2.2056916426513,1,1,0,7.9291264873067995,8.716044050161402,1
346,36.0,2007,1.0976933514246898,3.32835820895522,1,1,1,6.6039438246004725,8.711113884053544,3
347,8.0,1987,1.08333333333333,3.47222222222222,1,1,1,3.6109179126442243,8.710784340468424,1
348,40.0,1982,1.07179487179487,3.3630769230769197,1,1,1,8.828494129466652,8.699681400989514,3
349,7.0,1976,1.0,2.4464788732394402,1,1,1,7.259116128097101,8.699681400989514,1
350,7.0,2002,1.08653846153846,2.20192307692308,1,1,1,4.653960350157523,8.699681400989514,1
351,34.0,2013,1.0,2.5,1,1,1,2.833213344056216,8.66561319653451,1
352,20.0,2013,1.0,1.0,1,1,1,1.791759469228055,8.631057447565285,1
353,27.0,1977,1.1535433070866101,3.0629921259842496,1,1,1,5.541263545158426,8.612685172875459,1
354,58.0,1976,1.3590333716916,3.2600690448791703,1,1,1,6.76849321164863,8.600246746551523,2
355,20.0,1994,1.0080760095011898,3.8921102661597002,1,1,1,7.652545692693921,8.591743922680534,1
356,13.0,2016,1.0,2.0,1,1,1,0.6931471805599453,8.576593534697684,1
357,25.0,2011,1.07004219409283,2.45147679324895,1,1,1,7.078341579557671,8.56216655705897,1
358,17.0,1976,1.0016764459346201,2.80134115674769,1,1,1,7.77779262633883,8.56197533418813,0
359,26.0,1999,1.0012886597938102,1.4420103092783503,1,1,1,6.655440350367647,8.556606193773073,1
360,31.0,2007,1.02522935779817,3.7247706422018303,1,1,1,7.4645098346365275,8.556606193773073,3
361,14.0,1980,1.00373134328358,2.5914179104477597,1,1,1,6.285998094508865,8.533853632309345,1
362,7.0,2000,1.08163265306122,3.4489795918367303,1,1,1,3.912023005428146,8.522379718103538,1
363,36.0,2001,1.01367521367521,3.99145299145299,1,1,1,6.373319789577012,8.517393171418904,2
364,7.0,1980,1.0,2.03703703703704,1,1,1,3.367295829986474,8.517393171418904,1
365,6.0,1996,1.00405679513185,2.33062880324544,1,1,1,6.202535517187923,8.507344855361422,1
366,19.0,2012,1.00102459016393,3.4252049180327897,1,1,1,6.884486652042782,8.499843553081124,1
367,22.0,1988,1.07235621521336,2.9863945578231297,1,1,1,7.388946097618437,8.492695559815838,1
368,16.0,1978,1.0,3.52482269503546,1,1,0,4.955827057601261,8.476579508530941,1
369,6.0,1976,1.10460992907801,2.8404255319148906,1,1,1,6.336825731146441,8.475328987317539,2
370,29.0,2010,1.0031496062992098,3.26456692913386,1,1,1,6.455198563340122,8.459564078579602,1
371,26.0,2004,1.00325732899023,2.5700325732899,1,1,1,5.730099782973574,8.446556111816797,1
372,20.0,1988,1.01048951048951,1.87762237762238,1,1,1,5.659482215759621,8.433376705323127,1
373,13.0,2008,1.01023239680888,2.54908081859174,1,1,1,8.659907293615413,8.430545384690566,2
374,15.0,2004,1.0,4.66666666666667,1,1,1,1.9459101490553132,8.412054873292933,1
375,16.0,1998,1.0202020202020199,2.8383838383838396,1,1,1,4.605170185988092,8.391403185357937,1
376,31.0,2014,1.07692307692308,2.4871794871794903,1,1,1,3.6888794541139363,8.38958706681109,1
377,26.0,1999,1.04424778761062,3.39823008849558,1,1,1,4.736198448394496,8.366602832783736,1
378,11.0,1992,1.02570601013758,2.60391020999276,1,1,1,7.924072324923417,8.359603270841466,1
379,21.0,2003,1.9241982507288602,3.32361516034985,1,1,1,5.840641657373398,8.3133619511344,1
380,10.0,2004,1.13981762917933,4.74772036474164,1,1,1,5.799092654460526,8.313116702819253,1
381,16.0,2016,1.0,1.0,1,1,1,0.6931471805599453,8.31115254800169,1
382,27.0,1976,1.0042134831460698,3.1390449438202204,1,1,1,6.569481420414296,8.294299608857235,1
383,21.0,2007,1.0,3.3333333333333304,1,1,1,1.9459101490553132,8.294299608857235,1
384,28.0,1976,1.0115864527629201,2.09196428571429,1,1,1,7.023758954738443,8.294299608857235,1
385,25.0,1984,1.0,1.64285714285714,1,1,1,2.70805020110221,8.294299608857235,1
386,18.0,1999,1.00357568533969,2.65911799761621,1,1,1,6.733401891837359,8.281723990411392,1
387,18.0,2013,1.01412497007422,2.80919320086186,1,1,0,8.33758794211651,8.271548374755515,2
388,19.0,2011,1.0,2.125,1,1,1,3.2188758248682006,8.268988209506656,1
389,6.0,2000,1.0697674418604701,3.59302325581395,1,1,1,4.465908118654584,8.268988209506656,1
390,75.0,1976,1.1554307116104898,2.73358348968105,1,1,1,6.282266746896006,8.266935347610456,1
391,29.0,1991,1.02005347593583,4.24331550802139,1,1,1,6.618738983517219,8.266678443305896,0
392,6.0,1997,1.0635838150289,3.20231213872832,1,1,1,5.159055299214529,8.250358951477294,1
393,16.0,2006,1.0277078085642302,3.2745591939546603,1,1,1,5.986452005284438,8.244859395911256,2
394,5.0,1997,1.0,2.0,1,1,1,3.295836866004329,8.240121298076472,1
395,31.0,2016,1.0,6.0,1,1,1,1.0986122886681098,8.226573474977114,1
396,29.0,2015,1.0,2.9583333333333304,1,1,1,3.2188758248682006,8.211482916445066,0
397,17.0,2007,1.00208768267223,2.72025052192067,1,1,1,6.173786103901937,8.202756381655638,1
398,9.0,1977,1.08666666666667,2.99333333333333,1,1,1,5.017279836814924,8.202482446576537,1
399,25.0,1986,1.5297297297297299,3.2918918918918902,1,1,1,5.225746673713202,8.188966863648876,1
400,0.0,1976,1.05454545454545,2.2363636363636403,1,0,0,4.02535169073515,8.184513753033722,1
401,13.0,2005,1.0032195750161,3.10624597553123,1,1,1,7.348587530927593,8.170751423757535,1
402,8.0,2001,1.01052631578947,3.15263157894737,1,1,1,5.942799375126701,8.160803920954665,1
403,20.0,2013,1.0,3.6666666666666696,1,1,1,1.3862943611198906,8.160803920954665,1
404,16.0,1997,1.0016077170418,2.53215434083601,1,1,1,6.434546518787453,8.160803920954665,1
405,20.0,1998,1.45108695652174,2.5,1,1,1,5.220355825078324,8.142645185942795,1
406,13.0,2016,1.0,2.0,1,0,0,0.6931471805599453,8.123261319121745,1
407,22.0,2015,1.0,5.25,1,1,1,1.6094379124341003,8.101980731853192,1
408,12.0,1978,1.0,2.34313725490196,1,1,1,4.634728988229636,8.094073148069352,1
409,13.0,1978,1.0,2.25806451612903,1,1,1,3.4657359027997265,8.066835314417336,1
410,5.0,1976,1.0113765642775898,2.9397042093287795,1,1,1,6.779921907472252,8.038512020976814,1
411,14.0,2009,1.0,3.51851851851852,1,1,1,3.332204510175204,8.029107054619736,1
412,23.0,2002,1.0,2.57142857142857,1,1,1,4.59511985013459,8.024534871605695,1
413,21.0,2002,1.07027649769585,3.5898617511520694,1,1,1,6.767343125265392,8.022568946988255,1
414,21.0,2013,1.0722433460076,3.20152091254753,1,1,1,5.575949103146316,8.022568946988255,1
415,50.0,2013,1.0,3.7,1,1,1,3.044522437723423,7.998335395952982,1
416,6.0,1991,1.04761904761905,2.11904761904762,1,1,1,3.7612001156935624,7.989899374942939,1
417,16.0,1987,1.0,2.4,1,1,1,4.912654885736052,7.976938756959434,1
418,24.0,2002,1.05347593582888,2.58288770053476,1,1,1,5.236441962829949,7.972810784121404,1
419,19.0,2016,1.0,1.75,1,1,1,1.6094379124341003,7.972121128921655,1
420,12.0,1977,1.04198473282443,3.33206106870229,1,1,1,5.572154032177765,7.962415680121064,1
421,15.0,1988,1.0,2.77408637873754,1,1,1,6.401917196727186,7.938445551164788,1
422,14.0,1977,1.03478260869565,2.07826086956522,1,1,1,4.7535901911063645,7.937731775260109,1
423,11.0,1993,1.0248868778280502,3.12669683257919,1,1,1,6.093569770045136,7.937731775260109,2
424,33.0,2000,1.01069518716578,3.7914438502673797,1,1,1,5.236441962829949,7.937731775260109,1
425,13.0,2016,1.0,3.5,1,1,1,1.0986122886681098,7.933796874815411,1
426,19.0,2006,1.0,3.05527638190955,1,1,1,5.298317366548036,7.932721027481948,1
427,28.0,2005,1.0,1.25,1,1,1,1.6094379124341003,7.932003152361385,1
428,4.0,2015,1.0,1.25,1,1,1,1.6094379124341003,7.9291264873067995,1
429,54.0,2007,1.15251897860594,2.20910973084886,1,1,1,7.27931883541462,7.925157512224703,2
430,23.0,1996,1.04761904761905,3.32380952380952,1,1,1,4.663439094112067,7.923348211930154,1
431,25.0,2014,1.0,2.7446808510638303,1,1,0,4.553876891600541,7.9229859587111955,1
432,18.0,1976,1.00711009174312,2.3861916048627596,1,1,1,9.478916074688227,7.920446505142607,2
433,6.0,2015,1.0,2.0,1,1,1,0.6931471805599453,7.909489492673759,1
434,12.0,2014,1.0,1.33333333333333,1,1,0,2.302585092994046,7.909489492673759,1
435,6.0,1984,1.3578947368421102,2.50526315789474,1,1,1,4.564348191467836,7.906915488678587,1
436,13.0,1998,1.0,1.1578947368421102,1,1,1,2.995732273553991,7.904334842085095,1
437,18.0,2000,1.0,3.5,1,1,1,1.6094379124341003,7.901377353792616,1
438,28.0,1976,1.02011173184358,2.37541899441341,1,1,1,6.79794041297493,7.895063498091573,1
439,29.0,2006,1.0,3.21234567901235,1,1,1,6.0063531596017325,7.890208213109961,1
440,5.0,1980,1.08771929824561,3.2385964912280696,1,1,1,5.655991810819852,7.8868329989550565,2
441,24.0,1976,1.13747954173486,5.05073649754501,1,1,1,6.416732282512326,7.88193748927207,1
442,4.0,1996,1.4952561669829199,2.75521821631879,1,1,1,6.269096283706261,7.878534196140362,1
443,12.0,1976,1.0044576523031201,2.8068350668647795,1,1,1,6.513230110912307,7.876638460975463,2
444,20.0,2011,1.00529100529101,2.36507936507937,1,1,1,5.247024072160486,7.8636512654486515,1
445,14.0,2016,1.0,1.0,1,1,1,0.6931471805599453,7.85243908535751,1
446,23.0,2005,1.0,2.14968152866242,1,1,1,5.752572638825633,7.83241092718792,1
447,23.0,1984,1.00995024875622,2.80099502487562,1,1,1,5.998936561946683,7.824445930877619,1
448,15.0,2010,1.0,3.54545454545455,1,1,1,2.4849066497880004,7.824445930877619,1
449,24.0,2016,1.0,4.28571428571429,1,1,1,2.0794415416798357,7.824445930877619,1
450,19.0,2015,1.01724137931034,2.75862068965517,1,1,1,4.07753744390572,7.822044008185619,2
451,17.0,1993,1.06,1.98,1,1,1,3.9318256327243257,7.818430272070656,2
452,7.0,1984,1.0,2.06779661016949,1,1,1,4.77912349311153,7.816416983691801,1
453,18.0,1976,1.09158249158249,3.6976430976431,1,1,1,7.303843225277705,7.756195343948118,1
454,6.0,1981,1.03781512605042,3.3067226890756296,1,1,1,5.476463551931511,7.752764808851328,1
455,19.0,2009,1.01694915254237,3.89830508474576,1,1,1,4.0943445622221,7.743269700829004,1
456,26.0,2012,1.00126422250316,1.70459334176148,1,1,1,7.772331575169614,7.741099090035366,1
457,25.0,2012,1.0,2.60773480662983,1,1,1,5.204006687076795,7.738488122494646,1
458,45.0,2006,1.00254452926209,2.6933842239185797,1,0,0,7.360739903058278,7.733245646529795,1
459,6.0,1976,1.03030303030303,2.2727272727272703,1,1,1,3.5263605246161616,7.70796153183549,1
460,23.0,1998,1.04373177842566,2.8163265306122405,1,1,1,6.532334292222349,7.685703061234547,1
461,20.0,1984,1.08,2.16,1,0,0,4.61512051684126,7.684783943522785,1
462,5.0,1989,1.01365187713311,2.39590443686007,1,1,1,5.683579767338681,7.682021510826875,1
463,28.0,1981,1.0414452709883102,2.4580233793836297,1,1,1,6.848005274576363,7.674152921281675,1
464,8.0,1977,1.00239234449761,3.78947368421053,1,1,1,6.037870919922137,7.671360923190644,1
465,14.0,2007,1.00903138405961,2.5913298713027797,1,1,1,8.39615486303918,7.643961949002529,1
466,26.0,1991,1.0025974025974,3.21818181818182,1,1,1,5.955837369464831,7.631916513071252,1
467,6.0,1978,1.0,2.3927813163482003,1,1,1,6.156978985585555,7.630946580890459,1
468,21.0,2006,1.0147275405007399,1.9513991163475701,1,1,1,6.522092798170152,7.62608275807238,1
469,5.0,1976,1.02658959537572,2.07514450867052,1,1,1,6.763884908562435,7.624130585661289,1
470,23.0,2016,1.0,1.0,1,0,0,1.0986122886681098,7.608374474380783,1
471,24.0,2013,1.0,6.071428571428571,1,1,0,2.70805020110221,7.601901959875166,1
472,18.0,2008,1.01724137931034,2.8275862068965503,1,0,0,4.07753744390572,7.601402334583733,1
473,19.0,2004,1.0379746835443,2.63291139240506,1,1,1,4.382026634673881,7.601402334583733,1
474,7.0,1979,1.02214022140221,3.0184501845018397,1,1,1,5.605802066295998,7.601402334583733,1
475,33.0,2000,1.06806282722513,2.90575916230366,1,1,1,5.2574953720277815,7.597396320212795,1
476,25.0,2016,1.0,4.0,1,1,1,0.6931471805599453,7.58629630715272,1
477,28.0,1987,1.0,2.0809756097561003,1,1,1,6.933423025730715,7.5688956634069955,1
478,16.0,2001,1.12054794520548,3.3095890410958906,1,1,1,5.902633333401366,7.550135342488429,2
479,21.0,2002,1.0044943820224699,3.37752808988764,1,1,1,6.100318952020064,7.523481312573497,1
480,12.0,2005,1.0,3.7719298245613997,1,1,1,4.060443010546419,7.486613313139955,1
481,17.0,2009,1.16666666666667,2.6666666666666696,1,1,1,2.5649493574615367,7.475339236566737,1
482,14.0,2010,1.0,2.1666666666666696,1,1,1,1.9459101490553132,7.467942332285852,1
483,22.0,1983,1.45454545454545,3.0227272727272703,1,1,1,3.8066624897703196,7.453561871643373,1
484,16.0,1984,1.08888888888889,2.12083333333333,1,1,1,6.580639137284949,7.450660796211539,1
485,12.0,2013,1.0,2.8782608695652203,1,1,1,4.7535901911063645,7.428927194802272,1
486,11.0,2015,1.0,2.0,1,0,0,1.0986122886681098,7.421775793644647,1
487,19.0,1993,1.03061224489796,3.1989795918367303,1,1,1,5.2832037287379885,7.418780882750794,2
488,35.0,1976,1.10378681626928,2.59887798036466,1,1,1,6.570882962339584,7.415776975415394,1
489,16.0,1981,1.03597122302158,3.2589928057554,1,1,1,4.941642422609304,7.410347097821024,1
490,19.0,1997,1.0,2.14285714285714,1,1,1,2.0794415416798357,7.40184157874383,1
491,19.0,1983,1.08257918552036,3.7296380090497703,1,1,1,6.785587645007929,7.401231264413015,2
492,3.0,1978,1.65439672801636,2.95705521472393,1,1,1,6.194405391104672,7.37650812632622,1
493,20.0,1976,1.03092783505155,2.42268041237113,1,1,1,5.272999558563747,7.349230824613334,1
494,9.0,2007,1.01351351351351,3.17567567567568,1,1,1,4.31748811353631,7.340835554123275,1
495,23.0,2013,1.0,3.125,1,1,1,2.1972245773362196,7.336285660021297,1
496,6.0,2003,1.02941176470588,3.25735294117647,1,1,1,4.919980925828125,7.278628942320682,1
497,9.0,1992,1.00438596491228,2.7587719298245603,1,1,1,5.43372200355424,7.273092595999522,1
498,14.0,2004,1.0,3.13806706114398,1,1,1,6.230481447578482,7.262628600974241,1
499,28.0,1987,1.0475850582917,3.48750892219843,1,0,0,8.343791731996841,7.261927092702751,1
500,22.0,2011,1.0,3.4782608695652204,1,1,1,3.1780538303479458,7.2485040723706105,1
501,23.0,1993,1.02873563218391,4.54022988505747,1,0,0,5.1647859739235145,7.232010331664759,2
502,71.0,1994,1.31372549019608,2.8039215686274503,1,1,1,4.634728988229636,7.2305631534092925,1
503,9.0,2014,1.0,3.2666666666666697,1,1,1,3.828641396489095,7.228388451573604,1
504,6.0,2011,1.0,2.9428571428571404,1,1,1,5.5053315359323625,7.2254814727822945,1
505,30.0,1999,1.04,3.12,1,1,1,3.258096538021482,7.21890970761906,1
506,15.0,2003,1.0,2.0,1,1,1,2.302585092994046,7.193685818395112,1
507,28.0,1997,1.00961538461538,3.80769230769231,1,1,1,5.342334251964811,7.1891677384203225,1
508,25.0,1990,1.0,1.375,1,1,1,2.1972245773362196,7.1846291527173145,1
509,15.0,1977,1.0,2.4456928838951297,1,1,1,5.5909869805108565,7.1785454837637,1
510,18.0,1992,1.0,2.22222222222222,1,1,1,4.290459441148391,7.1731917424865985,2
511,6.0,1977,1.10112359550562,2.56179775280899,1,0,0,4.499809670330265,7.154615356913663,1
512,19.0,2001,1.04861111111111,3.4791666666666696,1,1,1,5.666426688112432,7.146772179452637,1
513,27.0,2015,1.0,3.3636363636363598,1,1,1,2.4849066497880004,7.135687347028144,1
514,12.0,2002,1.0,2.3333333333333304,1,1,1,2.772588722239781,7.1308988302963465,1
515,11.0,2001,1.0612244897959202,4.04081632653061,1,1,1,3.912023005428146,7.1308988302963465,1
516,10.0,2005,1.0050505050505,3.65656565656566,1,1,1,5.983936280687191,7.1284959456800365,1
517,26.0,2014,1.0,2.75,1,1,1,2.1972245773362196,7.1284959456800365,1
518,23.0,2008,1.09012875536481,4.068669527897,1,1,1,5.455321115357702,7.089243155027514,2
519,21.0,2016,1.0,3.0,1,1,1,1.6094379124341003,7.065613363597717,1
520,36.0,2010,1.1301369863013702,1.71917808219178,1,1,1,4.990432586778736,7.049254841255837,1
521,15.0,1997,1.0,2.0,1,1,1,2.833213344056216,7.048386408721883,1
522,37.0,1976,1.01298701298701,3.32467532467532,1,1,1,5.043425116919247,7.046647277848756,1
523,20.0,2017,1.0,1.0,1,0,0,0.6931471805599453,7.044032897274685,1
524,8.0,1990,1.0,2.37,1,1,1,4.61512051684126,7.038783541388542,1
525,9.0,2016,1.0,2.0,1,1,1,0.6931471805599453,6.9650803456014065,1
526,15.0,2012,1.03846153846154,2.3846153846153797,1,1,1,3.295836866004329,6.960347729101308,1
527,3.0,1995,1.0,3.5641025641025603,1,1,0,3.6888794541139363,6.955592608396297,1
528,13.0,1990,1.0,2.16923076923077,1,1,1,4.189654742026425,6.942156705699469,1
529,21.0,2016,1.0,3.0,1,1,1,0.6931471805599453,6.918695219020472,1
530,16.0,2002,1.02702702702703,3.0,1,1,1,5.003946305945459,6.914730892718563,1
531,21.0,1988,1.00304414003044,2.8782343987823396,1,1,1,6.489204931325317,6.912742820493176,1
532,9.0,1993,1.01081081081081,3.04864864864865,1,1,1,5.225746673713202,6.911747300251674,1
533,4.0,2004,1.1875,4.875,1,1,1,2.833213344056216,6.90875477931522,1
534,17.0,2003,1.0,3.1875,1,1,1,2.833213344056216,6.90875477931522,1
535,16.0,1997,1.0,2.55172413793103,1,1,1,3.4011973816621555,6.90875477931522,1
536,18.0,1990,1.00369003690037,2.66051660516605,1,1,1,5.605802066295998,6.90875477931522,0
537,14.0,1976,1.02011173184358,2.40111731843575,1,1,1,6.79794041297493,6.906754778648554,1
538,14.0,2006,1.5,4.57142857142857,1,1,1,3.7612001156935624,6.900730664045173,1
539,7.0,1981,1.02105263157895,2.6736842105263197,1,1,1,5.25227342804663,6.8966943316227125,1
540,15.0,2015,2.0,4.26,1,1,1,3.9318256327243257,6.8885724595653635,1
541,18.0,1989,1.0,2.10335917312662,1,1,1,6.652863029353347,6.88653164253051,1
542,14.0,1982,1.09302325581395,1.90697674418605,1,1,1,3.784189633918261,6.882437470997847,1
543,14.0,2016,1.0,2.0,1,0,0,0.6931471805599453,6.870053411798126,1
544,8.0,1987,1.06962025316456,3.3439490445859903,1,1,1,5.0689042022202315,6.86171134048073,1
545,8.0,1978,1.0043942247332098,1.52165725047081,1,1,1,7.374001859350161,6.85751406254539,1
546,16.0,2005,1.02325581395349,2.53488372093023,1,1,1,3.784189633918261,6.8501261661455,2
547,9.0,2004,1.0,2.45606694560669,1,1,1,5.480638923341991,6.829793737512425,1
548,17.0,1987,1.0,2.0454545454545503,1,1,1,3.1354942159291497,6.80903930604298,1
549,27.0,2001,1.21276595744681,3.8936170212766004,1,1,1,3.871201010907891,6.807934943699926,1
550,8.0,1978,1.0,1.95384615384615,1,1,1,4.875197323201151,6.795705775173514,1
551,18.0,2001,1.01298701298701,2.8441558441558397,1,1,1,5.043425116919247,6.7661917146603505,1
552,19.0,1993,1.01388888888889,3.52777777777778,1,1,1,4.976733742420574,6.75343791859778,1
553,25.0,2008,1.1010101010101,2.5959595959596,1,1,1,4.605170185988092,6.740519359606223,1
554,21.0,1984,1.0,2.3657678780773703,1,1,1,6.74993119378857,6.734591659972948,1
555,8.0,1989,1.0,3.2898089171974503,1,1,1,5.752572638825633,6.728628613084702,1
556,9.0,2002,1.0,2.21818181818182,1,1,1,4.02535169073515,6.728628613084702,1
557,10.0,2004,1.13821138211382,5.105691056910571,1,1,1,4.820281565605037,6.70073110954781,1
558,8.0,2001,1.09302325581395,2.6976744186046497,1,1,1,3.784189633918261,6.699500340161678,1
559,28.0,2011,1.0,3.6363636363636402,1,1,0,2.4849066497880004,6.699500340161678,1
560,25.0,2015,1.0,1.5,1,1,1,1.0986122886681098,6.680854678790215,1
561,9.0,1989,1.0,2.10280373831776,1,1,1,4.68213122712422,6.664409020350408,1
562,24.0,1992,1.06493506493506,1.74489795918367,1,1,1,6.983789965258135,6.664409020350408,1
563,22.0,2008,1.0,3.4615384615384603,1,0,0,3.6888794541139363,6.656726524178391,1
564,19.0,1981,1.0,2.6271186440678,1,1,1,4.0943445622221,6.646390514847729,1
565,11.0,2000,1.09190809190809,2.97502497502497,1,1,1,6.90975328164481,6.641182169740591,3
566,34.0,1983,1.01479969379944,2.6856340903291698,1,1,1,9.3722891389622,6.635946555686647,2
567,26.0,2016,1.0,1.16666666666667,1,1,1,1.9459101490553132,6.626717749249025,1
568,9.0,2008,1.0,2.61379310344828,1,1,1,5.673323267171493,6.625392368007956,1
569,20.0,2014,1.0,2.0,1,1,1,2.70805020110221,6.5998704992128365,1
570,11.0,2008,1.0,1.890625,1,1,1,4.174387269895637,6.595780513961311,1
571,18.0,2011,1.0,1.49350649350649,1,1,1,4.356708826689592,6.593044534142437,1
572,18.0,2015,1.0,1.0,1,1,1,1.0986122886681098,6.569481420414296,1
573,29.0,2007,1.01420765027322,3.2262295081967203,1,1,1,6.82001636467413,6.561030665896573,2
574,9.0,1990,1.04056795131846,3.31034482758621,1,1,1,6.202535517187923,6.556778356158042,1
575,16.0,1979,1.02884615384615,3.48557692307692,1,1,1,5.342334251964811,6.556778356158042,2
576,30.0,2000,1.3236994219653202,2.29479768786127,1,1,1,5.159055299214529,6.548219102762372,1
577,14.0,1989,1.0625,2.65625,1,1,1,3.4965075614664802,6.542471960506805,1
