firm_name,url,is_about,default_to_home
Dr Reddy's Laboratories,http://www.drreddys.com/partners/prospective-partners/,0.0,0
Dr Reddy's Laboratories,http://www.drreddys.com/partners/post-an-enquiry/,0.0,0
Dr Reddy's Laboratories,http://www.drreddys.com/partners/login-for-current-partners/,0.0,0
Dresser-Rand Company,http://dresser-rand.com/company/contact-finder/,0.0,0
Dresser-Rand Company,http://dresser-rand.com/company/,1.0,0
Dresser-Rand Company,http://dresser-rand.com/company/health-safety-environment/,0.0,0
Dresser-Rand Company,http://dresser-rand.com/company/tradeshow-schedule/,0.0,0
Dresser-Rand Company,http://dresser-rand.com/company/executive-leadership-team-bios/,0.0,0
Dresser-Rand Company,http://dresser-rand.com/company/quality-management/quality-manuals-certificates/,0.0,0
Dresser-Rand Company,http://dresser-rand.com/company/us-employee-benefits/,0.0,0
Dresser-Rand Company,http://dresser-rand.com/company/dresser-rand-cci/,0.0,0
Dresser-Rand Company,http://dresser-rand.com/company/about-us/,1.0,0
Dresser-Rand Company,http://dresser-rand.com/company/quality-management/,0.0,0
Dresser-Rand Company,http://dresser-rand.com/company/ethics-hotline/,0.0,0
Dresser-Rand Company,http://dresser-rand.com/,0.0,0
DuPont Teijin Films US Limited Partnership,https://usa.dupontteijinfilms.com/about/history/,1.0,0
DuPont Teijin Films US Limited Partnership,https://usa.dupontteijinfilms.com/,0.0,0
DuPont Teijin Films US Limited Partnership,https://usa.dupontteijinfilms.com/about/employment/,0.0,0
DuPont Teijin Films US Limited Partnership,https://usa.dupontteijinfilms.com/about/contact/,0.0,0
DuPont Teijin Films US Limited Partnership,https://usa.dupontteijinfilms.com/about/,1.0,0
DuPont Teijin Films US Limited Partnership,https://usa.dupontteijinfilms.com/about/values/,1.0,0
Dymax,https://dymax.com/,1.0,0
Dynamic Solutions Worldwide,https://dynatrap.com/,1.0,0
E Ink,https://eink.com/,0.0,0
E Ink,https://eink.com/about-us.html,1.0,0
E Ink,https://eink.com/csr.html?type=vision,0.0,0
E Ink,https://eink.com/about-our-logo.html,1.0,0
E Techorporation,https://www.terratechcorp.com/about/mission-vision-and-values,1.0,0
E Techorporation,https://www.terratechcorp.com/about,1.0,0
E Techorporation,https://ir.terratechcorp.com/profile,1.0,0
E Techorporation,https://www.terratechcorp.com/,0.0,0
E Techorporation,https://www.terratechcorp.com/about/board-of-directors,0.0,0
E Techorporation,https://ir.terratechcorp.com/presentations,0.0,0
E Techorporation,https://ir.terratechcorp.com/faq,0.0,0
E Techorporation,https://www.terratechcorp.com/about/management-team,0.0,0
E Techorporation,https://ir.terratechcorp.com/contacts,0.0,0
E Techorporation,https://ir.terratechcorp.com/company-info,1.0,0
E Techorporation,https://ir.terratechcorp.com/management-team,0.0,0
EMC,https://www.emcins.com/aboutEMC/news/073118.aspx,0.0,0
EMC,https://www.emcins.com/aboutEMC/,1.0,0
EMC,https://www.emcins.com/aboutEMC/newsMedia.aspx,1.0,0
EMC,https://www.emcins.com/aboutEMC/news/091718.aspx,0.0,0
EMC,https://www.emcins.com/aboutEMC/news/090618.aspx,0.0,0
EMC,https://www.emcins.com/aboutEMC/contactUs.aspx,0.0,0
EMC,https://www.emcins.com/aboutEMC/news/082918.aspx,0.0,0
EMC,https://www.emcins.com/aboutEMC/news/071218.aspx,0.0,0
EMC,https://www.emcins.com/aboutEMC/news/062818.aspx,0.0,0
EMC,https://www.emcins.com/aboutEMC/news/083118.aspx,0.0,0
EMC,https://www.emcins.com/aboutEMC/news/061818.aspx,0.0,0
EMC,https://www.emcins.com/index.aspx,0.0,0
EMD Technologies,https://emd-technologies.com/,0.0,0
EMD Technologies,https://emd-technologies.com/about-emd/,1.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/373394/company/press-center,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/180286/company/trade-fairs-events,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/387096/company/environmental-protection/reach/candidates-list,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/180346/company/corporate-social-responsibility,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/2216036/company/tdk-europe/tdk-europe-management,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/1190708/company/tdk-europe,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/180320/company/tdk-electronics-worldwide/quality,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/373390/company/press-center/press-releases,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/156042/tech-library/articles/company---trends,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/2101784/company/tdk-europe/delivery-conditions,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/176050/company/environmental-protection/material-data-sheets,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/373392/company/press-center/press-pictures,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/176040/company/environmental-protection/rohs-ii,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/389270/company/tdk-electronics-worldwide/global-presence,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/519514/company/customer-news-service,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/180414/contact/company-related-inquiry,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/1192046/company/tdk-group,1.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/180326/company/tdk-electronics-worldwide/tdk-electronics-supervisory-board,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/180316/company/tdk-electronics-worldwide/tdk-electronics-management-board,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/2302164/careers/about-us,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/373402/company,1.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/517730/company/tdk-electronics-worldwide/quality/iso-iatf-iso-ts-and-csr-certificates,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/180314/company/environmental-protection,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/2431754/company/press-center/press-conference-2018,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/1190688/company/tdk-europe/presence-in-europe,0.0,0
EPCOS AG,https://www.tdk-electronics.tdk.com/en/180332/company/tdk-electronics-worldwide,0.0,0
EXOS,https://www.teamexos.com/employers/,0.0,0
EXOS,https://www.teamexos.com/about-2/,1.0,0
EXOS,https://www.teamexos.com/fortune-magazine-explores-how-exos-is-changing-the-corporate-wellness-model/,1.0,0
EXOS,https://www.teamexos.com/careers/,0.0,0
EXOS,https://www.teamexos.com/,0.0,0
EXOS,https://www.teamexos.com/idea-list/corporate-wellness-myths/,1.0,0
Easel Biotechnologies,http://www.easelbio.com/about/,1.0,0
Easel Biotechnologies,http://www.easelbio.com/,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/Investors/Pages/Introduction.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/investors/Investor_Resources/Pages/Request_Information.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/News_Center/Pages/Events_Archive.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/Pages/Home.aspx,1.0,0
Eastman Chemical Company,https://www.eastman.com/Company/News_Center/Pages/NewsArchiveSearch.aspx?Newstype=Financial,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/Pages/MyInsideConnection.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/Sustainability/Pages/Steering-Sustainable-Portfolio.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/About_Eastman/History/2012/Pages/Eastman_Completes_Acquisition_of_Solutia.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/investors/Financial_Information/Pages/Fundamentals.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/About_Eastman/Pages/Diversity-Inclusion.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/News_Center/Pages/NewsArchiveSearch.aspx?Newstype=Corporate,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/investors/Corporate_Governance/Pages/Corporate_Governance.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/News_Center/Pages/RSS_Feeds.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/About_Eastman/Pages/Values.aspx,1.0,0
Eastman Chemical Company,https://www.eastman.com/Company/About_Eastman/Pages/Military.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/investors/Pages/Innovation-Day-2018.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/investors/Pages/Stock_Information.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/News_Center/Pages/Home.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/pages/solutia.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/About_Eastman/Leadership/Pages/BoardofDirectors.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/About_Eastman/Pages/Profile.aspx,1.0,0
Eastman Chemical Company,https://www.eastman.com/Company/investors/Financial_Information/Pages/Financial_Reports.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/investors/Events_Presentations/Pages/Upcoming_Events.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/News_Center/Pages/NewsArchiveSearch.aspx?Newstype=Pricing,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/University_Relations/Pages/Internships-Coops-Opportunity.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/investors/Events_Presentations/Pages/Presentations.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/Sustainability/Goals/Pages/Goals.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/Sustainability/Pages/Focused-Good-For-Good.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/Sustainability/Pages/Awards_Recognition.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/investors/Financial_Information/Pages/Earnings_Estimates.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/About_Eastman/History/Pages/Introduction.aspx,1.0,0
Eastman Chemical Company,https://www.eastman.com/Company/About_Eastman/Quality/Pages/EastmanQuality.aspx,1.0,0
Eastman Chemical Company,https://www.eastman.com/Company/Sustainability/Reporting/Pages/References.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/investors/Corporate_Governance/Pages/Code_of_Conduct.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/investors/Investor_Resources/Pages/FAQs.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/investors/Pages/SEC_Information.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/investors/Pages/Annual_Meeting.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/Worldwide/Pages/Introduction.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/investors/Investor_Resources/Pages/Email_Information.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/About_Eastman/Leadership/Pages/Executive_Team.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/Sustainability/Responsible_Care/Pages/Responsible_Care.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/Sustainability/Pages/Introduction.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/News_Center/PressKit/Pages/Company_Profile.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/investors/Financial_Information/Pages/Quarterly-Results.aspx,0.0,0
Eastman Chemical Company,https://www.eastman.com/Company/News_Center/Pages/NewsArchiveSearch.aspx,0.0,0
Eastman Kodak Company,https://kodak.com/US/en/corp/aboutus/communityaffairs/default.htm,0.0,0
Eastman Kodak Company,https://partnerplace.kodak.com/,0.0,0
Eastman Kodak Company,https://kodak.com/corp/company/contact/default.htm,0.0,0
Eastman Kodak Company,https://kodak.com/corp/company/real-estate/default.htm,0.0,0
Eastman Kodak Company,https://kodak.com/corp/company/sustainability/hse/supplier-responsibility/default.htm,0.0,0
Eastman Kodak Company,https://kodak.com/corp/company/default.htm,1.0,0
Eastman Kodak Company,https://kodak.com/us/en/corp/default.htm,0.0,0
Eastman Kodak Company,https://kodak.com/motion/About/News/index.htm,0.0,0
Eastman Kodak Company,https://kodak.com/corp/aboutus/careers/default.htm,0.0,0
Eastman Kodak Company,https://kodak.com/corp/company/sustainability/default.htm,0.0,0
Eastman Kodak Company,https://kodak.com/US/en/services-business/who-we-are/default.htm,1.0,0
Eastman Kodak Company,https://kodak.com/corp/aboutus/heritage/default.htm,0.0,0
Eastman Kodak Company,https://kodak.com/US/en/motion/about/chronology_of_film/index.htm,0.0,0
Eastman Kodak Company,https://kodak.com/motion/About/default.htm,1.0,0
Eastman Kodak Company,https://kodak.com/corp/company/licensing/default.htm,0.0,0
Eastman Kodak Company,https://kodak.com/corp/executive_profile/default.htm,0.0,0
Eaton,https://www.eaton.com/us/en-us/company/ethics-compliance.html,0.0,0
Eaton,https://www.eaton.com/us/en-us/company.html,1.0,0
Eaton,https://www.eaton.com/us/en-us/company/news-insights.html,0.0,0
Eaton,https://www.eaton.com/us/en-us/company/policies-and-statements.html,0.0,0
Eaton,https://www.eaton.com/us/en-us/company/news-insights/internet-of-things.html,0.0,0
Eaton,https://www.eaton.com/us/en-us/company/inclusion-diversity.html,0.0,0
Eaton,https://www.eaton.com/us/en-us/company/news-insights/what-matters/sports.html,0.0,0
Eaton,https://www.eaton.com/us/en-us/company/policies-and-statements/terms-and-conditions.html,0.0,0
Eaton,https://www.eaton.com/us/en-us/company/policies-and-statements/privacy-cookies-and-data-protection.html,0.0,0
Eaton,https://www.eaton.com/us/en-us/company/careers.html,0.0,0
Eaton,https://www.eaton.com/Eaton/OurCompany/NewsEvents/SocialMedia/index.htm,0.0,0
Eaton,https://www.eaton.com/us/en-us/company/about-us.html,1.0,0
Eaton,https://www.eaton.com/us/en-us/company/partnering-with-eaton.html,0.0,0
Eaton,https://www.eaton.com/content/eaton/us/en-us/company/investor-relations.html.html,0.0,0
Eaton,https://www.eaton.com/us/en-us/company/ombuds.html,1.0,0
Eaton,https://www.eaton.com/us/en-us.html,0.0,0
Eaton,https://www.eaton.com/us/en-us/company/selling-to-eaton.html,0.0,0
Eaton,https://www.eaton.com/us/en-us/company/news-insights/what-matters.html,0.0,0
Eaton,https://www.eaton.com/us/en-us/company/news-insights/intelligent-microgrids.html,0.0,0
Eaton,https://www.eaton.com/us/en-us/company/policies-and-statements/slavery-and-human-trafficing-statement.html,0.0,0
Eaton,https://www.eaton.com/content/eaton/us/en-us/company/sustainability.html.html,0.0,0
Eaton,https://www.eaton.com/us/en-us/company/policies-and-statements/responsible-sourcing-of-conflict-minerals0.html,0.0,0
EchoStar Technologies,https://www.echostar.com/company/executiveleadership.aspx,0.0,0
EchoStar Technologies,https://www.echostar.com/company/aboutechostar.aspx,1.0,0
EchoStar Technologies,https://www.echostar.com/en/Company/ExecutiveLeadership.aspx,0.0,0
EchoStar Technologies,https://www.echostar.com/en/Company/Locations.aspx,0.0,0
EchoStar Technologies,https://www.echostar.com/company/locations.aspx,0.0,0
EchoStar Technologies,https://www.echostar.com/en/Company/AboutEchostar.aspx,1.0,0
EchoStar Technologies,https://www.echostar.com/,1.0,0
Echogen Power Systems,https://www.echogen.com/about/our-team/supply-chain/,0.0,0
Echogen Power Systems,https://www.echogen.com/about/our-team/our-people/,0.0,0
Echogen Power Systems,https://www.echogen.com/our-solution/your-application/,0.0,0
Echogen Power Systems,https://www.echogen.com/about/our-story/,1.0,0
Echogen Power Systems,https://www.echogen.com/about/our-team/,0.0,0
Echogen Power Systems,https://www.echogen.com/about/our-team/partners/,0.0,0
Echogen Power Systems,https://www.echogen.com/about/,1.0,0
Echogen Power Systems,https://www.echogen.com/about/our-culture/,1.0,0
Echogen Power Systems,https://www.echogen.com/,0.0,0
Echogen Power Systems,https://www.echogen.com/about/careers/internship-program/,0.0,0
Echogen Power Systems,https://www.echogen.com/about/careers/,0.0,0
Ecolab,https://www.ecolab.com/about/locations,0.0,0
Ecolab,https://www.ecolab.com/about/industries-we-serve/chemical-processing,1.0,0
Ecolab,https://www.ecolab.com/about/industries-we-serve/manufacturing,1.0,0
Ecolab,https://www.ecolab.com/about/industries-we-serve/food-and-beverage-processing,1.0,0
Ecolab,https://www.ecolab.com/about/industries-we-serve,1.0,0
Ecolab,https://www.ecolab.com/about/suppliers,0.0,0
Ecolab,https://www.ecolab.com/about/industries-we-serve/hospitality,1.0,0
Ecolab,https://www.ecolab.com/about/our-businesses,1.0,0
Ecolab,https://www.ecolab.com/about,1.0,0
Ecolab,https://www.ecolab.com/about/leadership,0.0,0
Ecolab,https://www.ecolab.com/about/industries-we-serve/primary-metals,0.0,0
Ecolab,https://www.ecolab.com/about/industries-we-serve/healthcare-and-life-sciences,1.0,0
Ecolab,https://www.ecolab.com/about/industries-we-serve/mining-and-mineral-processing,0.0,0
Ecolab,https://www.ecolab.com/about/industries-we-serve/retail,1.0,0
Ecolab,https://www.ecolab.com/about/corporate-responsibility,0.0,0
Ecolab,https://www.ecolab.com/about/industries-we-serve/power-generation,0.0,0
Ecolab,https://www.ecolab.com/about/industries-we-serve/oil-and-gas-midstream,0.0,0
Ecolab,https://www.ecolab.com/stories/abundant-savings-for-egyptian-fertilizers-company,0.0,0
Ecolab,https://www.ecolab.com/about/industries-we-serve/refining-additives-and-petrochemical,1.0,0
Ecolab,https://www.ecolab.com/about/industries-we-serve/buildings-and-facilities,0.0,0
Ecolab,https://www.ecolab.com/about/our-history,1.0,0
Ecolab,https://www.ecolab.com/about/industries-we-serve/commercial-laundries,1.0,0
Ecolab,https://www.ecolab.com/about/industries-we-serve/foodservice,1.0,0
Ecolab,https://www.ecolab.com/,0.0,0
Ecolab,https://www.ecolab.com/about/industries-we-serve/pulp-and-paper,0.0,0
Egenera,https://www.egenera.com/professional-services-cloud-management/,0.0,0
Egenera,https://www.egenera.com/pan-cloud-director-management-platform/,0.0,0
Egenera,https://www.egenera.com/cloud-data-center-management-software-suite/,0.0,0
Egenera,https://www.egenera.com/about-us-enterprise-cloud-service-providers/,1.0,0
Egenera,https://www.egenera.com/2018/01/announcing-xterity-partner-program/,0.0,0
Egenera,https://www.egenera.com/,0.0,0
Egenera,https://www.egenera.com/converged-infrastructure-cloud-management-solutions/,0.0,0
Egenera,https://www.egenera.com/partner-with-us/,0.0,0
Egenera,https://www.egenera.com/2017/12/news-egenera-brigantia/,0.0,0
Egenera,https://www.egenera.com/management2/,0.0,0
Egenera,https://www.egenera.com/technology-partners-2/,0.0,0
Egenera,https://www.egenera.com/sap-citrix-infrastructure-management-solutions/,0.0,0
Eisai Co,https://www.eisai.com/index.html,0.0,0
Eisai Co,https://www.eisai.com/company/profile/history/index.html,1.0,0
Eisai Co,https://www.eisai.com/company/governance/cgregulations/index.html,0.0,0
Eisai Co,https://www.eisai.com/company/index.html,1.0,0
Eisai Co,https://www.eisai.com/company/glance/index.html,1.0,0
Eisai Co,https://www.eisai.com/company/message/index.html,0.0,0
Eisai Co,https://www.eisai.com/aboutsite/index.html,0.0,0
Eisai Co,https://www.eisai.com/company/profile/index.html,1.0,0
Eisai Co,https://www.eisai.com/company/business/index.html,1.0,0
Eisai Co,https://www.eisai.com/company/philosophy/index.html,1.0,0
Eisai Co,https://www.eisai.com/company/governance/index.html,1.0,0
Eisai Co,https://www.eisai.com/company/profile/group/index.html,0.0,0
Eisai Co,https://www.eisai.com/sustainability/partner/index.html,0.0,0
Eisai Co,https://www.eisai.com/sustainability/management/index.html,0.0,0
Eisai Co,https://www.eisai.com/sustainability/management/compliance/index.html,0.0,0
Eisai Co,https://www.eisai.com/index.html?redirect_ir=management/index.html,0.0,0
Eisai Co,https://www.eisai.com/hhc/about/index.html,1.0,0
ElectraTherm,https://electratherm.com/about/,1.0,0
ElectraTherm,https://electratherm.com/about/testimonials/,1.0,0
ElectraTherm,https://electratherm.com/about/bitzer-group/,0.0,0
ElectraTherm,https://electratherm.com/,0.0,0
ElectraTherm,https://electratherm.com/about/careers/,0.0,0
ElectraTherm,https://electratherm.com/electratherm-and-sigma-thermal-partner-on-integrated-waste-gas-to-power-generation/,0.0,0
ElectraTherm,https://electratherm.com/about/mission-vision/,1.0,0
ElectraTherm,https://electratherm.com/about/meet-the-team/,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/news/electrix-illumination-covers-coves-leducation10,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/news/interior-design-boy-awards,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/news/electrix-supporting-meyer-light-build-2018,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/news/els-expo-2018,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/news/new-president-electrix,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/news/new-i402-dual-optic-ambi-aimable-asymmetric-led-luminaire,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting/facade-in-grade-lighting/low-profile-exterior-lighting/l126-linear-walkover-led-luminaire,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/news/next-big-thing-cove-mini,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/news/metlife-hq-news-update,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting/facade-in-grade-lighting/low-profile-exterior-lighting,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/news/2018-american-inhouse-design-awards,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting/linear-architectural-accent-lighting/low-profile-lighting/l145-lumiline-low-profile-driverless-led-luminaire,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/manufacturing-technology-operations,1.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/news/st-louis-gateway-and-museum-grand-opening,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting/linear-architectural-accent-lighting/low-profile-lighting,1.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/news/architectural-record-2018-advertising-excellence-awards,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/our-history,1.0,0
Electrix,https://www.electrixillumination.com/,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/news/steinway-hall-new-york-city,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company,1.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/news/two-additions-electrix,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/careers,0.0,0
Electrix,https://www.electrixillumination.com/gallery/diageo,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/news,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/news/magneconnect-earns-ies-recognition,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/news/2016-lumen-awards,1.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/philosophy,1.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/news/lightfair-2018-was-unqualified-success,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/news/next-big-thing-outdoor-lighting-small,0.0,0
Electrix,https://www.electrixillumination.com/architectural-lighting-company/news/leducation-2018-electrix-tells-all,0.0,0
Electronic Warfare Associates,http://ewa.com/,1.0,0
Electrovaya,http://electrovaya.com/investors/corporate-governance/,0.0,0
Electrovaya,http://electrovaya.com/about-us/,0.0,0
Electrovaya,http://electrovaya.com/,1.0,1
Electrovaya,http://electrovaya.com/investors/corporate-presentation/,0.0,0
Elenion Technologies,https://elenion.com/,0.0,0
Elenion Technologies,https://elenion.com/summary/,1.0,0
Elenion Technologies,https://elenion.com/team/,0.0,0
Elwha,https://www.elwha.org/culture-history/trading/,0.0,0
Elwha,https://www.elwha.org/culture-history/hunter-john/,0.0,0
Elwha,https://www.elwha.org/culture-history/historical-village-sites/,0.0,0
Elwha,https://www.elwha.org/culture-history/culture-and-beliefs/,1.0,0
Elwha,https://www.elwha.org/culture-history/lifestyle/,1.0,0
Elwha,https://www.elwha.org/culture-history/boston-charlie/,1.0,0
Elwha,https://www.elwha.org/culture-history/belongings-of-ancestors/,1.0,0
Elwha,https://www.elwha.org/culture-history/longhouse-structures/,1.0,0
Elwha,https://www.elwha.org/culture-history/elwha-klallam-historical-timeline/,1.0,0
Elwha,https://www.elwha.org/,0.0,0
Elwha,https://www.elwha.org/culture-history/traditional-values/,1.0,0
Elwha,https://www.elwha.org/culture-history/point-no-point-treaty/,1.0,0
Elwha,https://www.elwha.org/culture-history/archaeology-of-the-village/,1.0,0
Elwha,https://www.elwha.org/culture-history/tse-whit-zen/,1.0,0
Elwha,https://www.elwha.org/culture-history/stories/,0.0,0
Elwha,https://www.elwha.org/culture-history/elwha-warrior-queen-and-princess/,1.0,0
Elwha,https://www.elwha.org/culture-history/klallam-language/,1.0,0
Elwha,https://www.elwha.org/culture-history/current-status/,1.0,0
Elwha,https://www.elwha.org/culture-history/fishing-hunting-weaving-carving/,1.0,0
Em-Tech,http://www.em-techinc.com/about/,1.0,0
Em-Tech,http://www.em-techinc.com/,0.0,0
Empire Technology Development,http://empirelabauto.com/index.html,1.0,0
Energysolutions,https://www.energysolutions.com/about/,1.0,0
Energysolutions,https://www.energysolutions.com/about/careers/,0.0,0
Energysolutions,https://www.energysolutions.com/,0.0,0
Enginuity Worldwide,http://enginuityww.webstarts.com/,1.0,0
Ensyn Renewables,http://www.ensyn.com/management-team.html,0.0,0
Ensyn Renewables,http://www.ensyn.com/history.html,1.0,0
Ensyn Renewables,http://www.ensyn.com/,0.0,0
Entech Solar,http://entechsolutions.us/,0.0,0
Entech Solar,http://entechsolutions.us/?page_id=21,0.0,0
Entech Solar,http://entechsolutions.us/?page_id=27,0.0,0
Entech Solar,http://entechsolutions.us/?page_id=117,1.0,0
Entegris,http://investor.entegris.com,0.0,0
Entegris,https://www.entegris.com/content/en/home/about-us/news/micro-electronics-interview-with-montray-leavy-in-taiwan.html,0.0,0
Entegris,https://www.entegris.com/content/en/home/about-us/legal-trademark-notices/privacy-policy.html,0.0,0
Entegris,https://www.entegris.com/content/en/home/about-us/corporate-overview/Why-We-Do-It.html,1.0,0
Entegris,https://www.entegris.com/content/en/home/about-us/legal-trademark-notices.html,0.0,0
Entegris,https://www.entegris.com/content/en/home/about-us/news.html,0.0,0
Entegris,https://www.entegris.com/content/en/home/about-us/news/pure-is-the-key-to-the-success-of-ic-process-nodes-ee-times-taiwan.html,0.0,0
Entegris,https://www.entegris.com/content/en/home/about-us/news/reuters-global-thought-leadership.html,0.0,0
Entegris,https://www.entegris.com/content/en/home/about-us/corporate-overview/pure-process.html,1.0,0
Entegris,http://investor.entegris.com/news-releases/news-release-details/entegris-reports-solid-results-third-quarter-2018,0.0,0
Entegris,https://www.entegris.com/content/en/home/about-us/corporate-overview/how-we-do-it.html,1.0,0
Entegris,https://www.entegris.com/content/en/home/about-us/news/entegris-expands-state-of-the-art-clean-manufacturing-facility-in-malaysia.html,0.0,0
Entegris,https://www.entegris.com/careers,0.0,0
Entegris,https://www.entegris.com/content/en/home/about-us/corporate-overview/what-we-do.html,1.0,0
Entegris,https://www.entegris.com/content/en/home/about-us/news/micro-electronics-article-equipment-and-materials-help-osta-solve-critical-challenges.html,0.0,0
Entegris,https://www.entegris.com/content/en/home/about-us/services-overview.html,1.0,0
Entegris,https://www.entegris.com/content/en/home/about-us/locations.html,0.0,0
Entegris,https://www.entegris.com/content/en/home/about-us/corporate-overview.html,1.0,0
Entegris,https://www.entegris.com/content/en/home/about-us/events.html,0.0,0
