firm_key,main_topic,num_words,para_order,prob
Johnson & Johnson Vision Care.txt,2,19,4,0.954992413521
Johnson & Johnson Vision Care.txt,3,12,5,0.930756032467
Johnson & Johnson Vision Care.txt,3,27,6,0.789726138115
Johnson & Johnson Vision Care.txt,0,22,7,0.66077631712
Johnson & Johnson Vision Care.txt,3,36,8,0.846561133862
Johnson & Johnson Vision Care.txt,3,15,9,0.943739950657
Johnson & Johnson Vision Care.txt,6,23,10,0.962495088577
Johnson & Johnson Vision Care.txt,8,14,11,0.939989387989
Johnson & Johnson Vision Care.txt,2,17,12,0.949990510941
Johnson & Johnson Vision Care.txt,9,21,13,0.95908665657
Johnson & Johnson Vision Care.txt,2,25,14,0.965376257896
Johnson & Johnson Vision Care.txt,8,12,15,0.930756866932
Johnson & Johnson Vision Care.txt,0,55,16,0.983924508095
Solar Junction Corporation.txt,7,14,1,0.939988434315
Solar Junction Corporation.txt,7,16,2,0.947046816349
Solar Junction Corporation.txt,7,48,3,0.750686824322
Solar Junction Corporation.txt,6,22,4,0.960859954357
Interface Performance Materials.txt,1,14,1,0.613262057304
Interface Performance Materials.txt,6,16,2,0.947048425674
Interface Performance Materials.txt,3,19,3,0.954990506172
Interface Performance Materials.txt,3,17,4,0.949990391731
Interface Performance Materials.txt,3,14,5,0.939984202385
Interface Performance Materials.txt,7,13,6,0.935697734356
Interface Performance Materials.txt,6,16,7,0.555739104748
Interface Performance Materials.txt,3,14,8,0.900536358356
Interface Performance Materials.txt,3,11,9,0.9249817729
Interface Performance Materials.txt,4,18,10,0.952618479729
Interface Performance Materials.txt,7,13,11,0.935695707798
Interface Performance Materials.txt,7,11,12,0.924984931946
Interface Performance Materials.txt,9,13,13,0.935696542263
Interface Performance Materials.txt,8,15,14,0.94373434782
Interface Performance Materials.txt,9,11,15,0.856880962849
Interface Performance Materials.txt,3,12,16,0.930755019188
Interface Performance Materials.txt,4,12,17,0.930751502514
Interface Performance Materials.txt,2,33,18,0.555371701717
Interface Performance Materials.txt,1,14,19,0.619270026684
Interface Performance Materials.txt,7,13,20,0.935697853565
Interface Performance Materials.txt,6,16,21,0.509750127792
Hewlett Packard Enterprise Development LP.txt,8,15,1,0.943737268448
Hewlett Packard Enterprise Development LP.txt,8,15,2,0.943737208843
Hewlett Packard Enterprise Development LP.txt,6,14,3,0.939987778664
Hewlett Packard Enterprise Development LP.txt,6,14,4,0.939987659454
Hewlett Packard Enterprise Development LP.txt,3,14,5,0.939993619919
Hewlett Packard Enterprise Development LP.txt,3,14,6,0.93999350071
Hewlett Packard Enterprise Development LP.txt,2,27,7,0.967850625515
Hewlett Packard Enterprise Development LP.txt,2,34,8,0.974279880524
Hewlett Packard Enterprise Development LP.txt,1,18,9,0.89795845747
Hewlett Packard Enterprise Development LP.txt,1,18,10,0.938618600368
Hewlett Packard Enterprise Development LP.txt,9,21,11,0.959080934525
Hewlett Packard Enterprise Development LP.txt,6,23,12,0.75339114666
Hewlett Packard Enterprise Development LP.txt,2,20,13,0.957134723663
Hewlett Packard Enterprise Development LP.txt,9,16,14,0.552644729614
Hewlett Packard Enterprise Development LP.txt,0,14,15,0.939985990524
Hewlett Packard Enterprise Development LP.txt,9,11,16,0.469966411591
Hewlett Packard Enterprise Development LP.txt,7,17,17,0.739133179188
Hewlett Packard Enterprise Development LP.txt,3,21,18,0.959081470966
Hewlett Packard Enterprise Development LP.txt,5,30,19,0.970960736275
Hewlett Packard Enterprise Development LP.txt,5,25,20,0.965377211571
Hewlett Packard Enterprise Development LP.txt,5,30,21,0.683563053608
Hewlett Packard Enterprise Development LP.txt,2,20,22,0.957135081291
Hewlett Packard Enterprise Development LP.txt,7,20,23,0.957135915756
Hewlett Packard Enterprise Development LP.txt,3,16,24,0.947047173977
Hewlett Packard Enterprise Development LP.txt,0,19,25,0.954991459846
Hewlett Packard Enterprise Development LP.txt,3,21,26,0.959081470966
Hewlett Packard Enterprise Development LP.txt,8,17,27,0.949992477894
Hewlett Packard Enterprise Development LP.txt,9,14,28,0.939985275269
Hewlett Packard Enterprise Development LP.txt,9,16,29,0.947047829628
Hewlett Packard Enterprise Development LP.txt,9,22,30,0.960861682892
Proton Power.txt,3,19,1,0.954991519451
Proton Power.txt,9,11,2,0.924978494644
Proton Power.txt,3,36,3,0.975668430328
Proton Power.txt,0,19,4,0.954989254475
Proton Power.txt,0,17,5,0.949986159801
Biological Dynamics.txt,2,35,1,0.974994659424
Biological Dynamics.txt,9,19,2,0.954988777637
Biological Dynamics.txt,9,19,3,0.954989552498
Biological Dynamics.txt,7,13,4,0.935698568821
Biological Dynamics.txt,7,13,5,0.386064022779
Biological Dynamics.txt,5,17,6,0.891660273075
Biological Dynamics.txt,8,13,7,0.935701906681
Biological Dynamics.txt,2,40,8,0.978043794632
Biological Dynamics.txt,0,13,9,0.935703456402
Biological Dynamics.txt,2,26,10,0.547690808773
Biological Dynamics.txt,2,13,11,0.93570291996
Biological Dynamics.txt,0,16,12,0.947048962116
Biological Dynamics.txt,4,10,13,0.918168246746
Biological Dynamics.txt,6,17,14,0.949989020824
Fina Technology.txt,1,6,1,0.871397972107
AGFA-GEVAERT N_V_.txt,9,28,1,0.968960642815
AGFA-GEVAERT N_V_.txt,6,25,2,0.965375900269
AGFA-GEVAERT N_V_.txt,8,29,3,0.961848378181
AGFA-GEVAERT N_V_.txt,9,32,4,0.972723960876
AGFA-GEVAERT N_V_.txt,5,25,5,0.965378403664
AGFA-GEVAERT N_V_.txt,5,33,6,0.973526120186
AGFA-GEVAERT N_V_.txt,0,40,7,0.978044807911
AGFA-GEVAERT N_V_.txt,2,25,8,0.965376853943
AGFA-GEVAERT N_V_.txt,6,31,9,0.791553258896
AGFA-GEVAERT N_V_.txt,2,37,10,0.529500126839
AGFA-GEVAERT N_V_.txt,9,22,11,0.96086037159
Microsurge.txt,0,11,1,0.924984157085
Microsurge.txt,0,15,2,0.94373601675
Microsurge.txt,4,19,3,0.954988658428
Microsurge.txt,8,22,4,0.960864007473
Microsurge.txt,8,23,5,0.962495148182
Microsurge.txt,0,25,6,0.835409164429
Microsurge.txt,1,33,7,0.973526775837
Microsurge.txt,4,25,8,0.572479188442
Microsurge.txt,7,26,9,0.966661334038
Microsurge.txt,7,21,10,0.959085464478
Microsurge.txt,2,19,11,0.95499163866
Metabolix.txt,3,11,1,0.924972295761
Metabolix.txt,1,14,2,0.939988255501
Metabolix.txt,8,20,3,0.699330866337
Metabolix.txt,9,19,4,0.954986691475
Metabolix.txt,9,13,5,0.935702800751
Syngenta Participations AG.txt,9,13,1,0.935684084892
Syngenta Participations AG.txt,0,13,2,0.735592842102
Syngenta Participations AG.txt,0,11,3,0.924978256226
LG NANOH2O.txt,1,31,1,0.971866607666
LG NANOH2O.txt,1,22,2,0.960862636566
Samsung SDI Co_.txt,3,200,1,0.995521306992
Samsung SDI Co_.txt,7,366,2,0.686193525791
Samsung SDI Co_.txt,3,24,3,0.963991224766
Samsung SDI Co_.txt,3,255,4,0.861589729786
Samsung SDI Co_.txt,2,73,5,0.688105225563
Samsung SDI Co_.txt,7,21,6,0.959078609943
Sanofi.txt,9,17,1,0.533134400845
Microchip Technology Incorporated.txt,6,14,1,0.939983785152
Microchip Technology Incorporated.txt,9,13,2,0.93569880724
Microchip Technology Incorporated.txt,5,29,3,0.969992041588
Microchip Technology Incorporated.txt,4,27,4,0.533177018166
Microchip Technology Incorporated.txt,8,29,5,0.836659431458
Agienic.txt,5,26,1,0.966664195061
Agienic.txt,5,77,2,0.988460719585
Agienic.txt,5,94,3,0.990525722504
Agienic.txt,5,115,4,0.992240846157
Agienic.txt,5,156,5,0.994267165661
Agienic.txt,5,27,6,0.967853844166
Agienic.txt,5,77,7,0.988460838795
Agienic.txt,5,94,8,0.990525662899
Agienic.txt,5,115,9,0.992240905762
Agienic.txt,5,156,10,0.994267165661
Agienic.txt,0,117,11,0.992371320724
Agienic.txt,0,94,12,0.990524590015
Agienic.txt,0,151,13,0.994077801704
Agienic.txt,0,76,14,0.988309264183
Agienic.txt,6,110,15,0.680489420891
Agienic.txt,2,65,16,0.986360609531
Agienic.txt,5,26,17,0.924531757832
Agienic.txt,5,77,18,0.988460838795
Agienic.txt,5,94,19,0.990525722504
Agienic.txt,5,115,20,0.992240905762
Agienic.txt,5,156,21,0.994267165661
Agienic.txt,6,42,22,0.97906768322
Agienic.txt,6,66,23,0.986566781998
Agienic.txt,6,52,24,0.98301833868
Agienic.txt,6,73,25,0.987837731838
Agienic.txt,6,42,26,0.97906768322
Agienic.txt,6,66,27,0.986566781998
Agienic.txt,6,17,28,0.949999094009
Agienic.txt,6,46,29,0.980850815773
Agienic.txt,6,17,30,0.949999094009
Agienic.txt,6,46,31,0.980850815773
Agienic.txt,6,17,32,0.949999094009
Agienic.txt,6,46,33,0.980850815773
Agienic.txt,6,17,34,0.949999153614
Agienic.txt,6,46,35,0.980850815773
Agienic.txt,5,43,36,0.668570399284
Agienic.txt,6,42,37,0.97906768322
Agienic.txt,6,66,38,0.986566781998
Sequenom.txt,0,45,1,0.665864646435
Sequenom.txt,3,12,2,0.930751681328
Sequenom.txt,0,13,3,0.935699999332
Sequenom.txt,5,18,4,0.567229807377
Production Resource Group.txt,0,74,1,0.787031650543
Production Resource Group.txt,0,80,2,0.734119594097
Production Resource Group.txt,4,45,3,0.980429828167
Theraclone Sciences.txt,8,27,1,0.967848598957
Theraclone Sciences.txt,8,34,2,0.974279105663
Poly-Med.txt,0,19,1,0.954987406731
Poly-Med.txt,1,18,2,0.952621757984
Poly-Med.txt,2,23,3,0.845936894417
Poly-Med.txt,2,20,4,0.957131803036
Poly-Med.txt,2,21,5,0.959083616734
Poly-Med.txt,3,10,6,0.918160617352
Poly-Med.txt,0,13,7,0.935697376728
Poly-Med.txt,8,15,8,0.943732202053
Crestovo LLC.txt,0,11,1,0.924983024597
Crestovo LLC.txt,2,15,2,0.545060634613
Crestovo LLC.txt,2,30,3,0.970962107182
Crestovo LLC.txt,9,13,4,0.935701668262
Crestovo LLC.txt,4,7,5,0.887473225594
Crestovo LLC.txt,2,22,6,0.73590105772
Crestovo LLC.txt,2,27,7,0.967847943306
Hunt Energy Enterprises LLC.txt,5,20,1,0.596762537956
Hunt Energy Enterprises LLC.txt,2,33,2,0.973524332047
Bristol-Myers Squibb Company.txt,6,18,1,0.952621340752
Bristol-Myers Squibb Company.txt,9,16,2,0.947042942047
Bristol-Myers Squibb Company.txt,9,14,3,0.939987659454
Bristol-Myers Squibb Company.txt,9,13,4,0.935697078705
Bristol-Myers Squibb Company.txt,7,14,5,0.939983010292
Bristol-Myers Squibb Company.txt,9,13,6,0.935697078705
Bristol-Myers Squibb Company.txt,2,13,7,0.882946968079
Omron Corporation.txt,2,15,1,0.943740010262
Omron Corporation.txt,6,18,2,0.4586327672
Alexion Pharmaceuticals.txt,7,11,1,0.924979448318
Alexion Pharmaceuticals.txt,6,13,2,0.935692846775
Alexion Pharmaceuticals.txt,4,31,3,0.971867382526
Alexion Pharmaceuticals.txt,9,22,4,0.960859954357
Alexion Pharmaceuticals.txt,9,23,5,0.962489783764
Alexion Pharmaceuticals.txt,0,15,6,0.943737566471
DEKA Products Limited Partnership.txt,7,22,1,0.960856497288
DEKA Products Limited Partnership.txt,7,13,2,0.68303757906
DEKA Products Limited Partnership.txt,9,23,3,0.962493121624
DEKA Products Limited Partnership.txt,1,17,4,0.949990987778
LIQUID X PRINTED METALS.txt,6,13,1,0.935699105263
LIQUID X PRINTED METALS.txt,3,36,2,0.738909065723
LIQUID X PRINTED METALS.txt,0,10,3,0.918159306049
Georgia-Pacific Gypsum LLC.txt,4,21,1,0.959080696106
Georgia-Pacific Gypsum LLC.txt,6,32,2,0.665185511112
Georgia-Pacific Gypsum LLC.txt,0,23,3,0.962490081787
Georgia-Pacific Gypsum LLC.txt,7,38,4,0.976916968822
Georgia-Pacific Gypsum LLC.txt,0,36,5,0.975669980049
Georgia-Pacific Gypsum LLC.txt,7,32,6,0.972720265388
Georgia-Pacific Gypsum LLC.txt,5,19,7,0.954991042614
Georgia-Pacific Gypsum LLC.txt,9,13,8,0.520251214504
Micron Technology.txt,7,16,1,0.947045385838
Delta Electronics.txt,8,48,1,0.956908106804
Delta Electronics.txt,2,15,2,0.743628621101
Delta Electronics.txt,2,20,3,0.957132220268
Delta Electronics.txt,2,29,4,0.807053744793
Delta Electronics.txt,8,16,5,0.947047293186
Delta Electronics.txt,9,20,6,0.957132637501
APPLIED STEMCELL.txt,2,20,1,0.957133948803
APPLIED STEMCELL.txt,0,16,2,0.947047829628
APPLIED STEMCELL.txt,7,18,3,0.952621281147
APPLIED STEMCELL.txt,3,20,4,0.957135796547
APPLIED STEMCELL.txt,2,13,5,0.935705006123
APPLIED STEMCELL.txt,0,13,6,0.935701012611
APPLIED STEMCELL.txt,2,30,7,0.970962882042
Olympus NDT.txt,9,25,1,0.965377807617
HTS.txt,0,44,1,0.850737154484
HTS.txt,4,12,2,0.930759370327
HTS.txt,7,20,3,0.957132160664
HTS.txt,4,16,4,0.94704246521
HTS.txt,4,18,5,0.952618420124
Agena Bioscience.txt,9,18,1,0.528215944767
Agena Bioscience.txt,8,18,2,0.952621042728
Agena Bioscience.txt,0,17,3,0.949987232685
Agena Bioscience.txt,6,24,4,0.745586931705
Agena Bioscience.txt,7,20,5,0.563766360283
Crystalplex Corporation.txt,6,23,1,0.96249037981
Crystalplex Corporation.txt,6,26,2,0.869785666466
Crystalplex Corporation.txt,0,26,3,0.966656565666
Crystalplex Corporation.txt,6,30,4,0.970962047577
Crystalplex Corporation.txt,0,37,5,0.97631084919
Crystalplex Corporation.txt,2,70,6,0.762013018131
Crystalplex Corporation.txt,0,28,7,0.968959569931
Crystalplex Corporation.txt,2,70,8,0.761576652527
Crystalplex Corporation.txt,0,37,9,0.97631084919
Crystalplex Corporation.txt,0,28,10,0.96895968914
Crystalplex Corporation.txt,0,35,11,0.974994003773
Crystalplex Corporation.txt,8,81,12,0.989021122456
Crystalplex Corporation.txt,8,102,13,0.991260170937
Crystalplex Corporation.txt,8,89,14,0.989996850491
Crystalplex Corporation.txt,8,22,15,0.960856795311
Ormat Technologies Inc_.txt,3,27,1,0.967849314213
Brookhaven Science Associates LLC .txt,4,30,1,0.736823379993
Brookhaven Science Associates LLC .txt,0,26,2,0.96666097641
Brookhaven Science Associates LLC .txt,2,66,3,0.765363633633
Robert Bosch GmbH.txt,9,22,1,0.60395014286
Tanaka Kikinzoku Kogyo K_K_.txt,9,19,1,0.551921963692
Tanaka Kikinzoku Kogyo K_K_.txt,9,21,2,0.959078967571
Denso Corporation.txt,9,27,1,0.666870057583
Solar-Tectic LLC.txt,9,16,1,0.947046399117
Solar-Tectic LLC.txt,9,0,2,0.10000000149
Solar-Tectic LLC.txt,2,13,3,0.935706675053
Solar-Tectic LLC.txt,9,0,4,0.10000000149
Solar-Tectic LLC.txt,9,0,5,0.10000000149
Solar-Tectic LLC.txt,9,0,6,0.10000000149
Solar-Tectic LLC.txt,2,1,7,0.549974441528
Solar-Tectic LLC.txt,2,4,8,0.819997191429
Solar-Tectic LLC.txt,9,0,9,0.10000000149
Solar-Tectic LLC.txt,9,0,10,0.10000000149
Solar-Tectic LLC.txt,9,0,11,0.10000000149
Solar-Tectic LLC.txt,5,13,12,0.935704827309
ASML Netherlands B_V_.txt,8,15,1,0.943737149239
ASML Netherlands B_V_.txt,9,21,2,0.959079325199
ASML Netherlands B_V_.txt,0,11,3,0.743042171001
ASML Netherlands B_V_.txt,8,13,4,0.935697495937
ASML Netherlands B_V_.txt,8,50,5,0.982349038124
ASML Netherlands B_V_.txt,8,64,6,0.986150979996
ASML Netherlands B_V_.txt,9,17,7,0.949993669987
ASML Netherlands B_V_.txt,6,31,8,0.777068316936
ASML Netherlands B_V_.txt,9,17,9,0.949992597103
ASML Netherlands B_V_.txt,6,33,10,0.615224063396
ASML Netherlands B_V_.txt,8,21,11,0.959081828594
ASML Netherlands B_V_.txt,6,22,12,0.960860610008
Rima Enterprises.txt,0,14,1,0.939986824989
Rima Enterprises.txt,7,19,2,0.807802677155
Rima Enterprises.txt,7,41,3,0.411139577627
Rima Enterprises.txt,8,14,4,0.93998748064
Rima Enterprises.txt,5,20,5,0.833795487881
Starlight Energy Holdings LLC.txt,4,17,1,0.949989199638
Starlight Energy Holdings LLC.txt,1,21,2,0.599919974804
Continental Manufacturing.txt,7,27,1,0.967850029469
Continental Manufacturing.txt,7,27,2,0.967849731445
Continental Manufacturing.txt,8,23,3,0.962491512299
Continental Manufacturing.txt,7,14,4,0.939985573292
Continental Manufacturing.txt,6,15,5,0.943737506866
Continental Manufacturing.txt,7,15,6,0.943737089634
Continental Manufacturing.txt,7,14,7,0.582225501537
Continental Manufacturing.txt,4,18,8,0.952620267868
Continental Manufacturing.txt,2,22,9,0.620453298092
InView Technology Corporation.txt,0,13,1,0.935698270798
InView Technology Corporation.txt,2,35,2,0.974994122982
InView Technology Corporation.txt,2,58,3,0.7069632411
InView Technology Corporation.txt,5,54,4,0.923343777657
InView Technology Corporation.txt,3,14,5,0.755539119244
InView Technology Corporation.txt,5,13,6,0.643135905266
InView Technology Corporation.txt,9,15,7,0.943738162518
InView Technology Corporation.txt,9,17,8,0.94999140501
Pfizer Inc_.txt,0,22,1,0.960863292217
Pfizer Inc_.txt,9,26,2,0.653587222099
Pfizer Inc_.txt,8,16,3,0.947046816349
Pfizer Inc_.txt,4,19,4,0.716784656048
Pfizer Inc_.txt,9,23,5,0.962493240833
Pfizer Inc_.txt,1,18,6,0.952622354031
Pfizer Inc_.txt,0,15,7,0.94373613596
Revera.txt,7,19,1,0.954989612103
Revera.txt,2,21,2,0.662319302559
Revera.txt,3,19,3,0.954988181591
Revera.txt,9,10,4,0.918160498142
Revera.txt,0,19,5,0.95499008894
Revera.txt,5,31,6,0.971870005131
Toray Industries Inc_ .txt,1,12,1,0.523113965988
Toray Industries Inc_ .txt,2,11,2,0.924984157085
Toray Industries Inc_ .txt,7,9,3,0.909972548485
Cree.txt,9,17,1,0.949987649918
Cree.txt,7,18,2,0.952620983124
Cree.txt,0,20,3,0.957131147385
Cree.txt,1,24,4,0.963990628719
Green Box Batteries.txt,5,17,1,0.949989557266
Green Box Batteries.txt,5,17,2,0.949988186359
Green Box Batteries.txt,5,22,3,0.588661432266
Green Box Batteries.txt,3,23,4,0.347470790148
Green Box Batteries.txt,3,40,5,0.432895898819
Green Box Batteries.txt,3,16,6,0.947043836117
Green Box Batteries.txt,0,29,7,0.969990193844
Green Box Batteries.txt,5,17,8,0.949989974499
Solight Solar.txt,4,14,1,0.939982414246
Solight Solar.txt,2,32,2,0.832006812096
Solight Solar.txt,2,49,3,0.875530838966
Solight Solar.txt,1,19,4,0.9549908638
Solight Solar.txt,8,14,5,0.483933389187
DiscoveRx Corporation.txt,8,13,1,0.935700416565
NetApp.txt,9,19,1,0.954990029335
NetApp.txt,9,18,2,0.725741446018
NetApp.txt,0,14,3,0.939984500408
NetApp.txt,4,15,4,0.615437209606
NetApp.txt,5,12,5,0.930755019188
NetApp.txt,5,11,6,0.924984037876
SolAero Technologies Corp_.txt,7,48,1,0.981627941132
SolAero Technologies Corp_.txt,5,15,2,0.769561469555
SolAero Technologies Corp_.txt,7,23,3,0.962489426136
SolAero Technologies Corp_.txt,5,16,4,0.947049319744
SolAero Technologies Corp_.txt,4,16,5,0.947046399117
SolAero Technologies Corp_.txt,4,18,6,0.952622354031
SolAero Technologies Corp_.txt,6,25,7,0.965378344059
SolAero Technologies Corp_.txt,5,21,8,0.959083020687
SolAero Technologies Corp_.txt,3,35,9,0.383165150881
System Biosciences.txt,7,15,1,0.943738400936
System Biosciences.txt,6,16,2,0.527909457684
System Biosciences.txt,7,17,3,0.94999152422
System Biosciences.txt,2,18,4,0.95261734724
System Biosciences.txt,6,19,5,0.954989314079
System Biosciences.txt,6,15,6,0.943742156029
System Biosciences.txt,4,13,7,0.93570035696
System Biosciences.txt,6,14,8,0.939986407757
System Biosciences.txt,8,18,9,0.790027499199
System Biosciences.txt,9,20,10,0.487748593092
System Biosciences.txt,1,14,11,0.939986884594
System Biosciences.txt,8,18,12,0.952622532845
System Biosciences.txt,8,18,13,0.952622056007
System Biosciences.txt,2,15,14,0.943741500378
System Biosciences.txt,6,17,15,0.949989974499
System Biosciences.txt,4,18,16,0.952622056007
System Biosciences.txt,1,14,17,0.939985513687
System Biosciences.txt,4,15,18,0.943744421005
System Biosciences.txt,5,11,19,0.924991071224
System Biosciences.txt,4,19,20,0.954993844032
System Biosciences.txt,0,15,21,0.943735301495
System Biosciences.txt,0,14,22,0.607420921326
System Biosciences.txt,6,16,23,0.947048962116
System Biosciences.txt,4,13,24,0.935704767704
System Biosciences.txt,6,17,25,0.949992179871
System Biosciences.txt,6,15,26,0.943739414215
System Biosciences.txt,0,11,27,0.924984276295
System Biosciences.txt,8,15,28,0.943740427494
System Biosciences.txt,4,13,29,0.935704767704
System Biosciences.txt,1,18,30,0.952623665333
System Biosciences.txt,8,11,31,0.924977004528
System Biosciences.txt,4,16,32,0.570790946484
System Biosciences.txt,4,16,33,0.947049975395
System Biosciences.txt,4,12,34,0.432648837566
System Biosciences.txt,3,11,35,0.924982845783
System Biosciences.txt,4,15,36,0.943738400936
System Biosciences.txt,8,20,37,0.95713108778
System Biosciences.txt,8,28,38,0.968959152699
System Biosciences.txt,2,21,39,0.959084868431
System Biosciences.txt,8,38,40,0.551105797291
System Biosciences.txt,7,12,41,0.930753946304
System Biosciences.txt,9,16,42,0.947053432465
System Biosciences.txt,9,16,43,0.94705337286
System Biosciences.txt,2,16,44,0.691020905972
System Biosciences.txt,2,21,45,0.959079384804
System Biosciences.txt,9,112,46,0.692261874676
HM3 Energy.txt,1,45,1,0.980430960655
HM3 Energy.txt,1,71,2,0.929476618767
HM3 Energy.txt,6,43,3,0.648002564907
HM3 Energy.txt,8,28,4,0.968959331512
HM3 Energy.txt,4,17,5,0.949988365173
Lattice Semiconductor Corporation.txt,4,17,1,0.949986994267
Lattice Semiconductor Corporation.txt,9,22,2,0.96086204052
TMC Corporation.txt,0,13,1,0.93569791317
Boehringer Ingelheim International GmbH.txt,6,14,1,0.664272964001
Boehringer Ingelheim International GmbH.txt,6,18,2,0.952622234821
Boehringer Ingelheim International GmbH.txt,2,18,3,0.493011265993
Boehringer Ingelheim International GmbH.txt,6,18,4,0.952620863914
Boehringer Ingelheim International GmbH.txt,2,20,5,0.957134604454
Boehringer Ingelheim International GmbH.txt,6,19,6,0.954988956451
Boehringer Ingelheim International GmbH.txt,6,21,7,0.728243768215
Boehringer Ingelheim International GmbH.txt,6,17,8,0.94998717308
Boehringer Ingelheim International GmbH.txt,6,13,9,0.935696959496
Boehringer Ingelheim International GmbH.txt,5,10,10,0.918159604073
Tosoh Corporation.txt,1,11,1,0.92498165369
Tosoh Corporation.txt,5,12,2,0.930759489536
Tosoh Corporation.txt,8,11,3,0.924983799458
Tosoh Corporation.txt,5,9,4,0.909982323647
MAXLINEAR.txt,7,33,1,0.97352296114
Furukawa Electric Co_.txt,4,22,1,0.960860550404
Furukawa Electric Co_.txt,9,10,2,0.918164789677
FutureWei Technologies.txt,6,17,1,0.949983298779
FutureWei Technologies.txt,7,26,2,0.966659009457
Bayer Cropscience AG.txt,1,21,1,0.76677531004
Bayer Cropscience AG.txt,3,21,2,0.643697679043
Bayer Cropscience AG.txt,2,20,3,0.957132816315
Bayer Cropscience AG.txt,7,17,4,0.949990808964
Bayer Cropscience AG.txt,0,28,5,0.700996756554
Bayer Cropscience AG.txt,9,19,6,0.95499008894
Bayer Cropscience AG.txt,0,12,7,0.930752456188
Bayer Cropscience AG.txt,0,14,8,0.939988851547
Bayer Cropscience AG.txt,3,20,9,0.957135498524
Bayer Cropscience AG.txt,2,25,10,0.965376496315
Bayer Cropscience AG.txt,8,15,11,0.943731665611
Bayer Cropscience AG.txt,7,16,12,0.947047054768
Bayer Cropscience AG.txt,0,20,13,0.957134068012
Bayer Cropscience AG.txt,9,15,14,0.943743407726
Bayer Cropscience AG.txt,0,21,15,0.959082245827
Bayer Cropscience AG.txt,1,14,16,0.939986824989
Bayer Cropscience AG.txt,4,25,17,0.96537488699
Bayer Cropscience AG.txt,7,27,18,0.401795625687
Bayer Cropscience AG.txt,4,12,19,0.930751025677
Bayer Cropscience AG.txt,9,29,20,0.969994306564
Bayer Cropscience AG.txt,1,22,21,0.960862219334
Bayer Cropscience AG.txt,5,23,22,0.962493240833
Bayer Cropscience AG.txt,7,23,23,0.962490797043
Bayer Cropscience AG.txt,7,27,24,0.396575897932
Bayer Cropscience AG.txt,0,21,25,0.959082365036
Bayer Cropscience AG.txt,5,22,26,0.960861027241
Bayer Cropscience AG.txt,0,17,27,0.949986636639
Bayer Cropscience AG.txt,9,18,28,0.952624738216
Bayer Cropscience AG.txt,4,24,29,0.963990807533
Bayer Cropscience AG.txt,7,25,30,0.965376198292
Bayer Cropscience AG.txt,2,14,31,0.637934148312
Bayer Cropscience AG.txt,9,29,32,0.969994306564
Bayer Cropscience AG.txt,7,18,33,0.952619969845
Bayer Cropscience AG.txt,7,16,34,0.947047054768
Bayer Cropscience AG.txt,9,19,35,0.954990208149
Bayer Cropscience AG.txt,7,31,36,0.971868991852
Bayer Cropscience AG.txt,0,21,37,0.959082365036
Bayer Cropscience AG.txt,7,21,38,0.540665984154
Bayer Cropscience AG.txt,1,20,39,0.701849579811
Bayer Cropscience AG.txt,0,21,40,0.959082365036
Bayer Cropscience AG.txt,8,24,41,0.963989257812
Bayer Cropscience AG.txt,7,31,42,0.971868932247
Bayer Cropscience AG.txt,8,12,43,0.93074709177
Bayer Cropscience AG.txt,0,17,44,0.944076001644
Bayer Cropscience AG.txt,5,14,45,0.939980864525
Bayer Cropscience AG.txt,8,11,46,0.924979925156
Bayer Cropscience AG.txt,0,11,47,0.632284343243
Bayer Cropscience AG.txt,7,11,48,0.924979448318
Bayer Cropscience AG.txt,5,11,49,0.924988269806
Bayer Cropscience AG.txt,0,11,50,0.924986600876
Bayer Cropscience AG.txt,0,13,51,0.935708582401
Bayer Cropscience AG.txt,5,10,52,0.918169021606
Bayer Cropscience AG.txt,7,12,53,0.930752515793
Bayer Cropscience AG.txt,7,11,54,0.92498344183
Bayer Cropscience AG.txt,0,20,55,0.957131326199
Bayer Cropscience AG.txt,0,38,56,0.976919054985
Bayer Cropscience AG.txt,0,17,57,0.949990689754
Solarmer Energy.txt,6,42,1,0.979065477848
Solarmer Energy.txt,6,61,2,0.985480904579
Solarmer Energy.txt,6,47,3,0.981244623661
Avon Products.txt,7,57,1,0.852264523506
Avon Products.txt,9,12,2,0.930752813816
Avon Products.txt,9,23,3,0.962492227554
Avon Products.txt,9,22,4,0.960861802101
Carl Zeiss Meditec AG.txt,2,31,1,0.971869766712
Carl Zeiss Meditec AG.txt,2,54,2,0.9836332798
Carl Zeiss Meditec AG.txt,2,40,3,0.978044211864
Carl Zeiss Meditec AG.txt,2,26,4,0.648816466331
Carl Zeiss Meditec AG.txt,1,19,5,0.954989552498
Carl Zeiss Meditec AG.txt,2,13,6,0.935702741146
Carl Zeiss Meditec AG.txt,2,35,7,0.974996328354
Carl Zeiss Meditec AG.txt,2,14,8,0.939991295338
Carl Zeiss Meditec AG.txt,3,10,9,0.469449400902
Carl Zeiss Meditec AG.txt,2,23,10,0.962493419647
Carl Zeiss Meditec AG.txt,2,25,11,0.695294499397
Carl Zeiss Meditec AG.txt,9,19,12,0.954988479614
Carl Zeiss Meditec AG.txt,5,23,13,0.650070667267
Carl Zeiss Meditec AG.txt,1,13,14,0.935700297356
Carl Zeiss Meditec AG.txt,1,24,15,0.963991343975
CSEM Centre Suisse d'Electronique et de Microtechnique SA-Recherche et Developpement.txt,0,15,1,0.773232996464
