,firm_length,first_year,mean_assignees_all,mean_inventors_all,has_emps,has_url,has_web_content,log_num_patents_all,log_max_emps,num_industries
281,17.0,1997.0,1.0,2.2,1.0,1,1,2.3978952727983707,4.875197323201151,1
282,17.0,1976.0,1.04322250639386,1.8058823529411798,1.0,1,1,8.271548374755515,9.41727323724241,1
283,6.0,2011.0,1.0,2.9428571428571404,1.0,1,1,5.5053315359323625,7.2254814727822945,1
284,6.0,1997.0,1.0,2.33962264150943,1.0,1,1,3.9889840465642745,2.772588722239781,1
285,20.0,2009.0,1.0,2.3846153846153797,1.0,1,1,4.3694478524670215,2.302585092994046,1
286,8.0,1976.0,1.01286764705882,2.7401960784313704,1.0,1,0,8.784009071186633,8.934982049213234,1
287,8.0,1976.0,1.01286764705882,2.7401960784313704,1.0,1,0,8.784009071186633,8.934982049213234,1
288,20.0,2016.0,1.0,1.0,,1,1,0.6931471805599453,,1
289,9.0,2010.0,1.0,4.5,1.0,1,1,2.70805020110221,6.385194398997726,1
290,17.0,2014.0,1.0,3.6363636363636402,1.0,1,1,2.4849066497880004,4.795790545596741,1
291,42.0,1976.0,1.02702702702703,2.64864864864865,1.0,1,1,4.31748811353631,4.836281906951478,1
292,9.0,1983.0,1.0320855614973299,2.59893048128342,1.0,1,1,5.236441962829949,4.127134385045092,2
293,6.0,2014.0,1.0,2.88888888888889,1.0,1,1,2.9444389791664403,3.332204510175204,1
294,12.0,1976.0,1.0044576523031201,2.8068350668647795,1.0,1,1,6.513230110912307,7.876638460975463,2
295,18.0,1990.0,1.3703703703703702,1.5925925925925901,1.0,1,1,4.007333185232471,4.110873864173311,1
296,5.0,1976.0,1.02931596091205,2.39489407930473,1.0,0,0,7.519149957669823,4.007333185232471,1
297,16.0,1976.0,1.06874189364462,4.76134889753567,1.0,0,0,6.648984550024776,4.6443908991413725,2
298,9.0,2000.0,1.0,2.72,1.0,1,1,3.258096538021482,4.330733340286331,2
299,23.0,2002.0,1.19678714859438,2.36947791164659,,1,1,5.521460917862246,,1
300,36.0,2001.0,1.01367521367521,3.99145299145299,1.0,1,1,6.373319789577012,8.517393171418904,2
301,11.0,1989.0,1.08423586040915,2.8020457280385096,1.0,1,1,7.416378479192928,11.200581779447585,2
302,18.0,1980.0,1.03571428571429,2.46428571428571,1.0,1,1,3.367295829986474,9.350189267092581,1
303,20.0,1998.0,1.45108695652174,2.5,1.0,1,1,5.220355825078324,8.142645185942795,1
304,6.0,1976.0,1.0420202020201998,2.37050505050505,1.0,0,0,7.814399633804487,2.833213344056216,1
305,24.0,2001.0,1.0,1.9670329670329698,1.0,1,1,4.5217885770490405,5.351858133476067,1
306,9.0,1993.0,1.0,2.84210526315789,1.0,1,1,2.995732273553991,6.16541785423142,1
307,16.0,,,,1.0,1,1,,2.302585092994046,1
308,20.0,2009.0,1.0,4.72727272727273,1.0,1,0,2.4849066497880004,2.9444389791664403,1
309,16.0,1998.0,1.00160539412426,2.92550971263445,1.0,1,1,9.430198532298864,10.576457535657255,1
310,14.0,1998.0,1.0,2.83783783783784,1.0,1,1,3.6375861597263857,3.8066624897703196,1
311,17.0,2012.0,1.0,1.88235294117647,1.0,1,0,2.8903717578961645,3.295836866004329,1
312,12.0,2014.0,1.0,3.3333333333333304,,1,1,1.3862943611198906,,2
313,20.0,2015.0,1.0,5.66666666666667,1.0,1,1,1.9459101490553132,4.04305126783455,1
314,20.0,2014.0,1.0,3.6285714285714303,1.0,1,1,3.58351893845611,3.2188758248682006,1
315,18.0,2015.0,1.0,1.0,1.0,1,1,1.0986122886681098,6.569481420414296,1
316,22.0,2014.0,1.00331125827815,3.01324503311258,1.0,1,1,6.405228458030842,10.394487948750555,1
317,14.0,1999.0,1.0,2.1,1.0,1,1,2.3978952727983707,3.2188758248682006,1
318,7.0,1996.0,1.02369668246445,5.46445497630332,1.0,1,1,5.356586274672012,5.298317366548036,2
319,13.0,1998.0,1.0,1.1578947368421102,1.0,1,1,2.995732273553991,7.904334842085095,1
320,25.0,1976.0,1.00705882352941,2.52294117647059,1.0,1,1,8.131824785007195,10.104998803723223,1
321,13.0,1978.0,1.0017482517482499,2.3863636363636402,1.0,1,1,6.35088571671474,2.0794415416798357,2
322,26.0,1999.0,1.0012886597938102,1.4420103092783503,1.0,1,1,6.655440350367647,8.556606193773073,1
323,17.0,2016.0,1.0,1.0,1.0,1,1,0.6931471805599453,1.6094379124341003,1
324,58.0,1976.0,1.3590333716916,3.2600690448791703,1.0,1,1,6.76849321164863,8.600246746551523,2
325,15.0,2010.0,1.0,7.0,1.0,1,1,1.3862943611198906,2.772588722239781,1
326,17.0,2008.0,1.0,2.1,1.0,1,1,3.9318256327243257,5.545177444479562,1
327,32.0,2014.0,1.0,6.0,1.0,0,0,1.9459101490553132,2.772588722239781,1
328,16.0,1980.0,1.0063938618925798,2.26470588235294,1.0,1,1,6.663132695990803,5.746203190540153,1
329,17.0,2014.0,1.0,1.0,1.0,1,1,1.0986122886681098,2.70805020110221,1
330,6.0,1976.0,1.00690448791715,2.54602991944764,1.0,1,1,7.461065514354283,9.979846560634877,1
331,22.0,2003.0,1.0475382003395601,3.3769100169779303,1.0,1,1,6.380122536899765,9.34145634983372,1
332,25.0,1986.0,1.0,1.8,1.0,1,1,1.791759469228055,11.999282151128734,1
333,43.0,2014.0,1.0,1.57342657342657,1.0,1,1,4.969813299576001,3.9512437185814275,1
334,12.0,2003.0,1.38144329896907,3.42268041237113,1.0,1,1,4.584967478670572,6.478509642208569,1
335,25.0,2011.0,1.07004219409283,2.45147679324895,1.0,1,1,7.078341579557671,8.56216655705897,1
336,26.0,2013.0,1.0,2.46153846153846,1.0,1,1,2.6390573296152584,4.6443908991413725,1
337,15.0,2011.0,1.0,2.6666666666666696,1.0,1,1,1.3862943611198906,3.2188758248682006,1
338,27.0,1998.0,1.00340715502555,2.24701873935264,1.0,1,1,7.069023426578259,1.6094379124341003,1
339,23.0,2001.0,1.25,3.75,1.0,1,1,1.6094379124341003,1.791759469228055,1
340,27.0,2015.0,1.0,3.3636363636363598,1.0,1,1,2.4849066497880004,7.135687347028144,1
341,27.0,1976.0,1.21176470588235,2.7645519947678197,1.0,1,1,7.333676395657684,9.679531170964893,2
342,45.0,1998.0,1.02564102564103,1.6410256410256399,1.0,1,1,3.6888794541139363,2.8903717578961645,1
343,23.0,2010.0,1.0,2.3,1.0,1,1,2.3978952727983707,2.833213344056216,1
344,20.0,2016.0,1.0,3.85714285714286,1.0,1,1,2.0794415416798357,2.70805020110221,1
345,11.0,2010.0,1.00445235975067,2.6286731967942996,1.0,0,0,8.122668023346407,9.276876895776427,1
346,12.0,2002.0,1.0,2.3333333333333304,1.0,1,1,2.772588722239781,7.1308988302963465,1
347,11.0,2001.0,1.0612244897959202,4.04081632653061,1.0,1,1,3.912023005428146,7.1308988302963465,1
348,3.0,1976.0,1.0385674931129498,2.37465564738292,1.0,0,0,5.8971538676367405,5.783825182329737,1
349,15.0,2016.0,1.0,3.0,1.0,0,0,0.6931471805599453,2.6390573296152584,2
350,4.0,1988.0,1.00621414913958,2.86615678776291,1.0,1,1,7.646353722445999,8.762176509334903,2
351,,1976.0,1.05454545454545,2.2363636363636403,1.0,0,0,4.02535169073515,8.184513753033722,1
352,8.0,2015.0,1.12903225806452,2.19354838709677,,1,1,3.4657359027997265,,1
353,11.0,2009.0,1.0,2.39285714285714,1.0,1,1,3.367295829986474,5.017279836814924,1
354,24.0,2000.0,1.0,2.35135135135135,1.0,1,1,4.31748811353631,5.6131281063880705,1
355,8.0,1997.0,1.0,2.04697986577181,1.0,1,1,5.0106352940962555,4.30406509320417,1
356,13.0,2011.0,1.0,3.64285714285714,1.0,1,1,4.04305126783455,0.0,2
357,13.0,2011.0,1.0,3.64285714285714,1.0,1,1,4.04305126783455,0.0,2
358,11.0,2013.0,1.0,1.5,1.0,1,1,1.0986122886681098,2.0794415416798357,1
359,84.0,1995.0,1.0,2.58208955223881,,1,1,4.219507705176107,,2
360,21.0,2007.0,1.0174216027874599,4.456445993031361,1.0,1,1,5.662960480135946,5.0369526024136295,1
361,8.0,2014.0,1.0,2.0,,1,1,1.0986122886681098,,1
362,18.0,2015.0,1.0,1.0,1.0,1,1,1.0986122886681098,1.3862943611198906,1
363,12.0,2017.0,1.0,2.0,1.0,1,1,0.6931471805599453,2.5649493574615367,1
364,10.0,1987.0,1.04237288135593,2.3728813559322,1.0,1,1,5.4680601411351315,1.3862943611198906,1
365,10.0,2014.0,1.0,2.375,1.0,1,1,2.1972245773362196,1.9459101490553132,1
366,15.0,1990.0,1.0,2.0,1.0,0,0,1.3862943611198906,2.70805020110221,1
367,26.0,2013.0,1.0,3.0,1.0,0,0,1.3862943611198906,1.6094379124341003,1
368,26.0,1987.0,1.0028818443804,2.2056916426513,1.0,1,0,7.9291264873067995,8.716044050161402,1
369,14.0,1984.0,1.01183431952663,3.01775147928994,1.0,1,1,5.135798437050262,5.220355825078324,1
370,17.0,2007.0,1.0,1.0,,1,1,1.0986122886681098,,0
371,17.0,1985.0,1.06715506715507,3.1212861212861203,1.0,1,1,7.80710329012598,11.054897836295,1
372,4.0,1976.0,1.00423472474289,1.7664851784634,1.0,1,1,7.4109518755836366,10.221977646629885,2
373,28.0,1984.0,1.49598393574297,3.3333333333333304,1.0,1,1,6.212606095751519,11.141876276228,2
374,10.0,2004.0,1.13981762917933,4.74772036474164,1.0,1,1,5.799092654460526,8.313116702819253,1
375,18.0,2008.0,1.0,2.69444444444444,1.0,1,1,3.6109179126442243,4.77912349311153,1
376,11.0,1978.0,1.0080482897384302,3.15492957746479,1.0,0,0,6.210600077024653,4.663439094112067,1
377,17.0,1986.0,1.0,1.98,1.0,1,1,3.9318256327243257,5.765191102784844,1
378,12.0,2016.0,1.0,5.42105263157895,1.0,1,1,2.995732273553991,3.5553480614894135,1
379,15.0,2016.0,1.0,1.0,1.0,0,0,0.6931471805599453,5.10594547390058,1
380,33.0,1992.0,1.0,3.98666666666667,1.0,1,1,6.398594934535208,6.327936783729195,1
381,7.0,2007.0,1.0,3.22222222222222,1.0,1,1,3.828641396489095,2.772588722239781,1
382,13.0,2013.0,1.0,2.7666666666666697,1.0,1,1,5.017279836814924,9.103756886573398,1
383,19.0,1991.0,1.0174672489083,2.7147677649861097,1.0,1,1,8.524962928680598,9.852246888342531,2
384,17.0,1977.0,1.02053388090349,2.67145790554415,1.0,1,1,7.575071699507561,9.752141270041493,2
385,5.0,1976.0,1.16100775193798,2.66821705426357,1.0,1,1,9.465060106725137,9.280705634636746,3
386,8.0,1985.0,1.0048309178744,2.3333333333333304,1.0,1,1,5.337538079701318,9.005895898094458,2
387,24.0,2014.0,1.0,3.07692307692308,1.0,1,1,2.6390573296152584,2.995732273553991,1
388,22.0,2013.0,1.0209854014598498,3.2983576642335803,1.0,1,1,7.00033446027523,8.937349848267392,1
389,19.0,2013.0,1.0,1.0,1.0,1,1,1.9459101490553132,2.4849066497880004,1
390,9.0,1993.0,1.01081081081081,3.04864864864865,1.0,1,1,5.225746673713202,6.911747300251674,1
391,17.0,2016.0,1.0,3.0,1.0,1,1,1.0986122886681098,4.948759890378168,1
392,8.0,1990.0,1.0,2.37,1.0,1,1,4.61512051684126,7.038783541388542,1
393,8.0,1978.0,1.0,1.95384615384615,1.0,1,1,4.875197323201151,6.795705775173514,1
394,9.0,1985.0,1.0,5.627906976744191,1.0,0,0,3.784189633918261,3.4339872044851463,1
395,19.0,2004.0,1.0379746835443,2.63291139240506,1.0,1,1,4.382026634673881,7.601402334583733,1
396,3.0,1977.0,1.10902896081772,3.0153321976149905,1.0,1,1,6.376726947898627,9.934453131793008,1
397,20.0,2015.0,1.0,1.0,,0,0,1.791759469228055,,1
398,9.0,1987.0,1.0,2.63333333333333,1.0,1,1,3.4339872044851463,4.9344739331306915,1
399,15.0,2015.0,1.0,3.0,1.0,1,1,1.3862943611198906,1.791759469228055,1
400,18.0,1998.0,1.03001579778831,3.09952606635071,1.0,1,1,7.144407180321139,11.798111925972618,1
401,13.0,2009.0,1.0,2.625,1.0,1,1,2.833213344056216,3.5263605246161616,1
402,5.0,1977.0,1.175,2.1,1.0,1,0,3.713572066704308,3.5263605246161616,1
403,23.0,1991.0,1.0,3.3809523809523796,1.0,0,0,3.091042453358316,1.3862943611198906,1
404,28.0,1981.0,1.0414452709883102,2.4580233793836297,1.0,1,1,6.848005274576363,7.674152921281675,1
405,20.0,2016.0,1.0,3.0,1.0,1,1,0.6931471805599453,4.127134385045092,1
406,15.0,2007.0,1.00116279069767,1.2139534883720902,1.0,0,0,6.7580945044277305,1.6094379124341003,1
407,16.0,1998.0,1.07213114754098,5.5672131147541,1.0,1,1,6.82001636467413,2.772588722239781,2
408,11.0,1976.0,1.06844380403458,2.5817723342939503,1.0,1,0,7.9291264873067995,10.740756721857226,2
409,23.0,2002.0,1.10343434343434,4.05212121212121,1.0,1,0,7.814399633804487,10.740756721857226,3
410,26.0,2009.0,1.03076923076923,4.492307692307691,1.0,1,0,4.189654742026425,10.740756721857226,1
411,3.0,1985.0,1.02985074626866,1.82089552238806,1.0,0,0,4.219507705176107,1.6094379124341003,1
412,15.0,2015.0,1.0,3.6,1.0,0,0,2.3978952727983707,3.6375861597263857,1
413,23.0,2003.0,1.7213930348258701,5.353233830845769,1.0,1,1,5.308267697401205,9.596010852756168,1
414,20.0,1988.0,1.01048951048951,1.87762237762238,1.0,1,1,5.659482215759621,8.433376705323127,1
415,29.0,2015.0,1.0,2.9583333333333304,1.0,1,1,3.2188758248682006,8.211482916445066,0
416,9.0,1989.0,1.0,2.10280373831776,1.0,1,1,4.68213122712422,6.664409020350408,1
417,42.0,2001.0,1.01515151515152,2.78787878787879,1.0,1,1,4.204692619390966,5.365976015021851,1
418,5.0,1978.0,1.0,2.0,1.0,1,1,3.912023005428146,5.2574953720277815,1
419,27.0,2014.0,1.0,1.0,1.0,1,1,1.6094379124341003,3.1780538303479458,1
420,5.0,1978.0,1.0247678018575899,4.40866873065016,1.0,1,1,5.780743515792329,6.248042874508429,1
421,50.0,2010.0,1.0,3.0,1.0,1,0,1.0986122886681098,10.691967639914864,1
422,16.0,2007.0,1.0,4.0,,1,1,1.3862943611198906,,2
423,21.0,2015.0,1.0,3.0,1.0,1,1,1.3862943611198906,5.7430031878094825,1
424,24.0,1992.0,1.0041716328963102,3.32061978545888,1.0,1,1,7.425953657077541,9.546884034617925,3
425,21.0,1976.0,1.00154104791258,2.38152178990144,1.0,1,1,9.971846890049472,9.48044384215367,2
426,5.0,1976.0,1.0040899795501,2.2246463269132404,1.0,1,1,8.677439540558334,11.472113887062386,2
427,21.0,2011.0,1.0,2.4166666666666696,1.0,1,1,3.2188758248682006,3.044522437723423,1
428,21.0,2006.0,1.0147275405007399,1.9513991163475701,1.0,1,1,6.522092798170152,7.62608275807238,1
429,6.0,1987.0,1.0033921302578002,3.43856076035302,1.0,1,1,7.29641326877392,10.78727575364831,1
430,12.0,2001.0,1.0,3.23076923076923,1.0,1,1,2.6390573296152584,3.4339872044851463,1
431,16.0,2011.0,1.0,2.375,1.0,1,1,2.1972245773362196,4.2626798770413155,1
432,7.0,2005.0,1.0,4.45833333333333,1.0,1,1,3.2188758248682006,5.1647859739235145,1
433,8.0,1976.0,1.1016691957511398,6.7738998482549295,1.0,1,1,6.492239835020471,9.253304071408298,1
434,14.0,1999.0,1.00389105058366,2.8793774319066103,1.0,0,0,5.552959584921617,3.9318256327243257,1
435,8.0,2016.0,1.0,2.0,1.0,0,0,0.6931471805599453,1.6094379124341003,1
436,12.0,1976.0,1.0,1.48,1.0,1,1,3.258096538021482,3.2188758248682006,1
437,8.0,1986.0,1.0,1.29411764705882,1.0,1,1,2.8903717578961645,10.599156550639583,1
438,29.0,1988.0,1.0526315789473701,2.36842105263158,1.0,1,1,2.995732273553991,5.869296913133774,1
439,11.0,1979.0,1.0,2.8,1.0,1,1,2.3978952727983707,3.6375861597263857,1
440,11.0,2013.0,1.0,2.6666666666666696,1.0,1,1,1.3862943611198906,2.833213344056216,1
441,20.0,2017.0,1.0,3.1,1.0,1,1,2.3978952727983707,4.02535169073515,1
442,5.0,2013.0,1.0,7.707100591715981,1.0,1,1,6.517671272912275,4.6913478822291435,1
443,7.0,2002.0,1.0,2.125,1.0,1,1,2.1972245773362196,2.3978952727983707,2
444,5.0,1977.0,1.01153846153846,2.82692307692308,1.0,0,0,5.564520407322694,1.791759469228055,1
445,3.0,1976.0,1.00714147847906,3.01254584057132,1.0,1,1,8.552946361122055,11.184435286790631,2
446,16.0,1987.0,1.0,2.4,1.0,1,1,4.912654885736052,7.976938756959434,1
447,29.0,2010.0,1.00071633237822,1.43194842406877,1.0,1,1,7.242082359256962,1.3862943611198906,3
448,7.0,2001.0,1.0,2.0,1.0,1,1,2.8903717578961645,5.968707559985366,2
449,26.0,2012.0,1.0,2.0,1.0,0,0,1.0986122886681098,1.0986122886681098,1
450,35.0,2016.0,1.0,3.0,1.0,0,0,0.6931471805599453,3.4339872044851463,1
451,15.0,2010.0,1.0,3.54545454545455,1.0,1,1,2.4849066497880004,7.824445930877619,1
452,19.0,2014.0,1.0,1.6,1.0,1,0,1.791759469228055,1.6094379124341003,1
453,13.0,2016.0,1.0,2.0,1.0,1,1,1.0986122886681098,4.61512051684126,1
454,7.0,2000.0,1.69957081545064,3.51931330472103,1.0,1,1,5.455321115357702,9.84086719055446,2
455,14.0,1998.0,1.0,2.23076923076923,1.0,1,1,3.970291913552122,9.84086719055446,2
456,4.0,1991.0,1.0,4.33333333333333,1.0,1,1,1.3862943611198906,2.5649493574615367,1
457,16.0,2005.0,1.04,2.4,1.0,1,1,3.258096538021482,3.5263605246161616,1
458,12.0,2015.0,1.0,2.25,1.0,1,1,1.6094379124341003,2.9444389791664403,1
459,8.0,2001.0,1.01052631578947,3.15263157894737,1.0,1,1,5.942799375126701,8.160803920954665,1
460,14.0,2010.0,1.0,2.3333333333333304,1.0,1,1,1.3862943611198906,3.367295829986474,1
461,10.0,2010.0,1.0,2.77777777777778,1.0,1,1,2.9444389791664403,4.07753744390572,1
462,8.0,2000.0,1.01800327332242,2.6972176759410798,1.0,1,1,6.416732282512326,10.069467984116963,1
463,7.0,2013.0,1.03225806451613,4.62903225806452,1.0,1,1,4.143134726391533,5.0106352940962555,1
464,19.0,2014.0,1.0,1.3,1.0,1,1,2.3978952727983707,2.772588722239781,1
465,12.0,2015.0,1.0,2.0,1.0,0,0,1.3862943611198906,1.0986122886681098,1
466,6.0,2011.0,1.0,3.6666666666666696,1.0,1,1,2.772588722239781,10.987003123724813,1
467,20.0,1994.0,1.0080760095011898,3.8921102661597002,1.0,1,1,7.652545692693921,8.591743922680534,1
468,15.0,2000.0,1.0,2.03333333333333,1.0,1,1,3.4339872044851463,4.30406509320417,1
469,8.0,1989.0,1.0652173913043501,3.04347826086957,1.0,1,1,3.8501476017100584,6.192362489474872,1
470,21.0,2008.0,1.0053191489361701,3.22872340425532,1.0,1,1,5.241747015059643,4.804021044733257,2
471,25.0,2014.0,1.0,2.7446808510638303,1.0,1,0,4.553876891600541,7.9229859587111955,1
472,4.0,2004.0,1.1875,4.875,1.0,1,1,2.833213344056216,6.90875477931522,1
473,6.0,2001.0,1.04166666666667,2.7708333333333304,1.0,0,0,3.8918202981106265,3.2188758248682006,1
474,18.0,2016.0,1.0,2.0,1.0,0,0,0.6931471805599453,1.0986122886681098,1
475,4.0,2015.0,1.0,1.25,1.0,1,1,1.6094379124341003,7.9291264873067995,1
476,23.0,2012.0,1.0,1.51219512195122,1.0,1,1,3.7376696182833684,4.61512051684126,1
477,28.0,1996.0,1.0,2.15789473684211,1.0,1,1,2.995732273553991,3.4011973816621555,1
478,27.0,2001.0,1.02775368603643,3.83868169991327,,1,1,7.7437032581737535,,1
479,43.0,2000.0,1.0201192250372602,4.0171385991058095,1.0,1,1,7.202661196523238,11.040727429775957,3
480,36.0,2000.0,1.02875,3.305,1.0,1,1,6.68586094706836,11.040727429775957,1
481,8.0,2010.0,1.0,2.9482858803021497,,0,0,7.451241684987676,,1
482,23.0,1986.0,1.00082781456954,2.24337748344371,1.0,1,1,7.097548850614793,8.947806093057054,1
483,15.0,2014.0,1.0,4.1,1.0,1,1,2.3978952727983707,3.044522437723423,1
484,25.0,2007.0,1.0,1.9516129032258098,1.0,1,1,4.143134726391533,5.860786223465865,1
485,14.0,1977.0,1.03478260869565,2.07826086956522,1.0,1,1,4.7535901911063645,7.937731775260109,1
486,11.0,1993.0,1.0248868778280502,3.12669683257919,1.0,1,1,6.093569770045136,7.937731775260109,2
487,6.0,2003.0,1.02941176470588,3.25735294117647,1.0,1,1,4.919980925828125,7.278628942320682,1
488,6.0,1990.0,1.22222222222222,1.6666666666666698,1.0,0,0,2.302585092994046,3.044522437723423,1
489,5.0,1976.0,1.01485148514851,2.77722772277228,1.0,1,1,6.003887067106539,4.969813299576001,1
490,23.0,2015.0,1.0,1.0,1.0,0,0,1.0986122886681098,3.1780538303479458,1
491,3.0,1988.0,1.2,3.35,1.0,0,0,3.044522437723423,1.3862943611198906,1
492,7.0,2008.0,1.0,3.28125,1.0,1,1,3.4965075614664802,2.772588722239781,1
493,4.0,1977.0,1.01408450704225,2.3841229193341897,1.0,1,1,6.661854740545311,2.8903717578961645,1
494,15.0,1988.0,1.0,2.77408637873754,1.0,1,1,6.401917196727186,7.938445551164788,1
495,7.0,1986.0,1.0,2.44402132520944,1.0,1,1,7.1808311990445555,9.472781556562168,1
496,11.0,1999.0,1.018779342723,3.38028169014085,1.0,1,1,5.365976015021851,8.756367559802975,2
497,14.0,2006.0,1.00272479564033,2.33242506811989,1.0,1,1,5.908082938168931,3.4657359027997265,1
498,12.0,1977.0,1.04198473282443,3.33206106870229,1.0,1,1,5.572154032177765,7.962415680121064,1
499,7.0,2001.0,1.0,3.09090909090909,1.0,1,1,2.4849066497880004,4.127134385045092,1
500,12.0,2012.0,1.0,2.44444444444444,1.0,1,1,2.9444389791664403,2.3978952727983707,1
501,8.0,2004.0,1.0300751879699201,4.15789473684211,1.0,1,1,4.897839799950911,6.249975242259483,1
502,24.0,1997.0,1.01119032578287,3.05243209096652,1.0,1,1,9.313077449427295,6.180016653652572,2
503,15.0,2002.0,1.0,2.70967741935484,1.0,1,1,3.4657359027997265,10.441471040344437,1
504,17.0,2008.0,1.0,1.0,1.0,1,1,3.970291913552122,1.3862943611198906,1
505,16.0,2013.0,1.0,1.0,1.0,1,1,1.791759469228055,2.9444389791664403,1
506,13.0,2007.0,1.05357142857143,3.0,1.0,1,0,4.04305126783455,6.26530121273771,2
507,23.0,2004.0,1.01499277456647,2.71893063583815,1.0,1,1,8.619208116822968,10.31231367277647,2
508,21.0,2001.0,1.0,2.7391304347826098,1.0,1,1,3.1780538303479458,1.3862943611198906,1
509,16.0,1976.0,1.06825119930222,2.05102485826428,1.0,1,1,8.430981494597171,10.198579603162921,2
510,13.0,1976.0,1.02432912185444,2.9605304375065296,1.0,1,1,9.167224080902555,8.990192329641772,1
511,8.0,2006.0,1.01650199705697,2.04477611940298,1.0,1,1,9.16062477973025,11.266398131673066,3
512,16.0,2007.0,1.00666666666667,2.7866666666666697,1.0,1,1,5.017279836814924,6.025865973825314,1
513,15.0,1976.0,1.0551718030464,2.60462301470154,1.0,1,1,10.430491597029581,11.849404844423074,2
514,29.0,2001.0,1.04319136172765,2.01919616076785,1.0,1,1,7.419380582918692,11.849404844423074,1
515,19.0,2013.0,1.0,2.75,1.0,1,1,1.6094379124341003,1.0986122886681098,1
516,20.0,1976.0,1.20709491850431,3.2018216682646203,1.0,1,1,7.643482907077201,10.85757490710485,1
517,22.0,2000.0,1.00868983957219,2.64906417112299,1.0,1,1,7.311218384419629,5.71042701737487,1
518,4.0,2014.0,1.0,3.0,1.0,1,1,1.791759469228055,3.1780538303479458,1
519,3.0,1983.0,1.04878048780488,5.414634146341459,1.0,1,1,3.7376696182833684,3.828641396489095,1
520,21.0,2012.0,1.0,3.0,1.0,1,1,2.3978952727983707,4.007333185232471,1
521,7.0,1998.0,1.11111111111111,2.40740740740741,1.0,1,0,3.332204510175204,3.5263605246161616,1
522,8.0,2005.0,1.0,3.44444444444444,1.0,1,1,2.302585092994046,4.060443010546419,1
523,14.0,2016.0,1.0,3.5,1.0,1,1,1.0986122886681098,4.499809670330265,1
524,18.0,1990.0,1.0,2.1379310344827602,1.0,1,1,3.4011973816621555,3.258096538021482,1
525,22.0,2016.0,1.0,2.0,1.0,0,0,1.0986122886681098,1.791759469228055,1
526,24.0,2002.0,1.05347593582888,2.58288770053476,1.0,1,1,5.236441962829949,7.972810784121404,1
527,24.0,2016.0,1.0,4.28571428571429,1.0,1,1,2.0794415416798357,7.824445930877619,1
528,23.0,2014.0,1.11111111111111,3.6666666666666696,1.0,1,1,2.302585092994046,2.833213344056216,1
529,21.0,2005.0,1.1044776119403,3.26865671641791,1.0,1,1,5.308267697401205,10.846887486888901,1
530,34.0,2009.0,1.0,2.90277777777778,1.0,1,1,4.976733742420574,10.172827430740044,1
531,24.0,2005.0,1.0,2.8936170212766004,1.0,1,1,3.871201010907891,4.718498871295094,1
532,13.0,2008.0,1.0,2.1666666666666696,1.0,1,1,1.9459101490553132,3.1354942159291497,1
533,9.0,1990.0,1.04056795131846,3.31034482758621,1.0,1,1,6.202535517187923,6.556778356158042,1
534,14.0,2016.0,1.0,1.0,1.0,1,1,0.6931471805599453,7.85243908535751,1
535,9.0,1982.0,1.0906135717188101,4.46647704185291,1.0,1,1,7.808729306744399,9.980911449500931,1
536,24.0,1976.0,1.00554063129617,2.62409748374871,1.0,1,1,10.638088527988433,12.653961664405365,2
537,14.0,1976.0,1.02141001522888,2.11233539371137,1.0,1,1,9.320449594656212,11.666924704759595,1
538,7.0,1977.0,1.1030927835051498,2.84536082474227,1.0,1,1,4.584967478670572,9.012011377036412,1
539,18.0,2004.0,1.0,2.06666666666667,,0,0,3.4339872044851463,,1
540,10.0,2009.0,1.07692307692308,3.0,1.0,1,1,2.6390573296152584,2.995732273553991,1
541,10.0,2010.0,1.01219512195122,4.03658536585366,1.0,1,1,4.418840607796598,4.867534450455582,2
542,14.0,2006.0,1.5,4.57142857142857,1.0,1,1,3.7612001156935624,6.900730664045173,1
543,7.0,1976.0,1.04332874828061,3.35694635488308,1.0,1,1,7.282761179605593,9.254739959272866,2
544,32.0,2013.0,1.1304347826087,3.56521739130435,1.0,1,1,3.1780538303479458,5.53338948872752,1
545,22.0,2004.0,1.0,1.875,1.0,1,1,3.4965075614664802,9.637436500210642,1
546,11.0,2011.0,1.0,2.5,1.0,0,0,1.6094379124341003,1.3862943611198906,1
547,25.0,2016.0,1.0,3.0,1.0,0,0,1.0986122886681098,2.70805020110221,1
548,13.0,2002.0,1.0,4.0,1.0,1,1,2.1972245773362196,1.6094379124341003,1
549,14.0,2017.0,1.0,1.0,1.0,1,1,0.6931471805599453,2.4849066497880004,1
550,16.0,2013.0,1.0,4.92307692307692,1.0,0,0,2.6390573296152584,1.6094379124341003,1
551,18.0,2011.0,1.22727272727273,6.72727272727273,,1,1,3.1354942159291497,,1
552,15.0,1992.0,1.0728346456692899,5.596456692913389,1.0,1,1,6.2324480165505225,9.331672657143708,1
553,16.0,2014.0,1.0,2.55555555555556,1.0,1,0,2.302585092994046,5.327876168789581,1
554,27.0,2004.0,1.07272727272727,3.4772727272727297,1.0,1,1,5.3981627015177525,9.084323531392696,0
555,7.0,2014.0,1.75,3.5,1.0,1,1,1.6094379124341003,1.791759469228055,1
556,26.0,2016.0,1.0,1.16666666666667,1.0,1,1,1.9459101490553132,6.626717749249025,1
557,25.0,2012.0,1.0,2.0,1.0,1,1,2.772588722239781,3.367295829986474,1
558,22.0,2010.0,1.0076335877862599,2.5114503816793903,1.0,1,1,5.572154032177765,3.8918202981106265,1
